Delivery_ID,Order_ID,Shipment_Date,Expected_Delivery_Date,Actual_Delivery_Date,Delivery_Status,Delivery_Region,Delivery_Accuracy_Flag,Damage_Flag,Carrier_ID
DLV0000266,ORD0000273,2023-03-07,2023-03-12,2023-03-12,Delivered,East,N,N,CAR15
DLV0000267,ORD0000274,2023-03-14,2023-03-19,2023-03-21,Delivered,East,Y,N,CAR01
DLV0000268,ORD0000275,2023-04-02,2023-04-07,2023-04-06,Delivered,East,Y,N,CAR14
DLV0000269,ORD0000276,2023-04-02,2023-04-07,2023-04-06,Delivered,East,Y,N,CAR09
DLV0000270,ORD0000277,2023-04-23,2023-04-28,2023-04-28,Delivered,East,Y,N,CAR07
DLV0000271,ORD0000278,2023-05-21,2023-05-26,2023-05-26,Delivered,East,Y,N,CAR09
DLV0000272,ORD0000279,2023-06-08,2023-06-13,2023-06-18,Delivered,East,Y,N,CAR01
DLV0000273,ORD0000280,2023-06-12,2023-06-17,2023-06-20,Delivered,East,Y,N,CAR14
DLV0000274,ORD0000281,2023-07-17,2023-07-22,2023-07-22,Delivered,East,Y,N,CAR06
DLV0000275,ORD0000282,2023-08-03,2023-08-08,2023-08-08,Delivered,East,Y,N,CAR03
DLV0000276,ORD0000283,2023-08-11,2023-08-16,2023-08-15,Delivered,East,Y,N,CAR08
DLV0000277,ORD0000284,2023-08-13,2023-08-18,2023-08-24,Delivered,East,Y,N,CAR04
DLV0000278,ORD0000285,2023-08-17,2023-08-22,2023-08-21,Delivered,East,Y,N,CAR09
DLV0000279,ORD0000286,2023-09-06,2023-09-11,2023-09-10,Delivered,East,Y,N,CAR03
DLV0000280,ORD0000287,2023-09-08,2023-09-13,2023-09-11,Delivered,East,Y,N,CAR05
DLV0000281,ORD0000288,2023-09-18,2023-09-23,2023-10-05,Delivered,East,Y,N,CAR10
DLV0000282,ORD0000289,2023-10-06,2023-10-11,2023-10-15,Delivered,East,Y,N,CAR07
DLV0000283,ORD0000290,2023-10-14,2023-10-19,2023-10-18,Delivered,East,Y,N,CAR05
DLV0000284,ORD0000291,2023-12-01,2023-12-06,2023-12-14,Delivered,East,Y,Y,CAR08
DLV0000285,ORD0000292,2023-12-12,2023-12-17,2023-12-17,Delivered,East,Y,N,CAR12
DLV0000286,ORD0000293,2024-02-11,2024-02-16,2024-02-16,Delivered,East,Y,N,CAR14
DLV0000287,ORD0000294,2024-03-08,2024-03-13,2024-03-15,Delivered,East,Y,N,CAR13
DLV0000288,ORD0000295,2024-03-30,2024-04-04,2024-04-09,Delivered,East,Y,N,CAR02
DLV0000289,ORD0000296,2024-07-06,2024-07-11,2024-07-10,Delivered,East,Y,N,CAR15
DLV0000290,ORD0000297,2024-07-12,2024-07-17,2024-07-18,Delivered,East,Y,N,CAR08
DLV0000291,ORD0000298,2024-07-25,2024-07-30,2024-07-30,Delivered,East,Y,N,CAR13
DLV0000292,ORD0000299,2024-09-27,2024-10-02,2024-10-09,Delivered,East,Y,N,CAR04
DLV0000293,ORD0000300,2024-10-16,2024-10-21,2024-10-23,Delivered,East,N,N,CAR01
DLV0000294,ORD0000301,2023-01-14,2023-01-18,2023-01-18,Delivered,Central,Y,N,CAR03
DLV0000295,ORD0000302,2023-01-28,2023-02-01,2023-02-02,Delivered,Central,Y,N,CAR05
DLV0000296,ORD0000303,2023-01-30,2023-02-03,2023-02-03,Delivered,Central,Y,N,CAR07
DLV0000297,ORD0000304,2023-02-18,2023-02-22,2023-02-23,Delivered,Central,Y,N,CAR13
DLV0000298,ORD0000305,2023-03-14,2023-03-18,2023-03-17,Delivered,Central,Y,N,CAR08
DLV0000299,ORD0000306,2023-05-28,2023-06-01,2023-05-31,Delivered,Central,Y,N,CAR15
DLV0000300,ORD0000307,2023-07-24,2023-07-28,2023-08-01,Delivered,Central,Y,N,CAR15
DLV0000301,ORD0000308,2023-09-12,2023-09-16,2023-09-18,Delivered,Central,Y,N,CAR07
DLV0000302,ORD0000309,2024-01-27,2024-01-31,2024-02-13,Delivered,Central,Y,N,CAR01
DLV0000303,ORD0000310,2024-02-29,2024-03-04,2024-03-07,Delivered,Central,Y,N,CAR13
DLV0000304,ORD0000311,2024-03-12,2024-03-16,2024-03-16,Delivered,Central,Y,N,CAR06
DLV0000305,ORD0000312,2024-04-19,2024-04-23,2024-04-23,Delivered,Central,Y,N,CAR13
DLV0000306,ORD0000313,2024-05-03,2024-05-07,2024-05-09,Delivered,Central,Y,N,CAR12
DLV0000307,ORD0000314,2024-06-21,2024-06-25,2024-06-24,Delivered,Central,Y,N,CAR03
DLV0000308,ORD0000316,2024-10-30,2024-11-03,2024-11-02,Delivered,Central,Y,N,CAR11
DLV0000309,ORD0000317,2024-12-30,2025-01-03,,In Transit,Central,Y,N,CAR07
DLV0000310,ORD0000319,2023-03-12,2023-03-15,2023-03-18,Delivered,West,Y,N,CAR14
DLV0000311,ORD0000320,2023-05-07,2023-05-10,2023-05-14,Delivered,West,Y,N,CAR11
DLV0000312,ORD0000321,2023-05-16,2023-05-19,2023-05-18,Delivered,West,Y,N,CAR06
DLV0000313,ORD0000323,2023-07-15,2023-07-18,2023-07-17,Delivered,West,Y,N,CAR15
DLV0000314,ORD0000324,2023-07-17,2023-07-20,2023-07-20,Delivered,West,Y,N,CAR01
DLV0000315,ORD0000325,2023-07-17,2023-07-20,2023-07-20,Delivered,West,Y,N,CAR05
DLV0000316,ORD0000326,2023-07-25,2023-07-28,2023-07-28,Delivered,West,Y,N,CAR08
DLV0000317,ORD0000327,2023-08-22,2023-08-25,2023-08-24,Delivered,West,Y,N,CAR03
DLV0000318,ORD0000328,2023-09-11,2023-09-14,2023-09-14,Delivered,West,Y,N,CAR12
DLV0000319,ORD0000329,2023-09-15,2023-09-18,2023-09-18,Delivered,West,Y,N,CAR04
DLV0000320,ORD0000330,2023-09-23,2023-09-26,2023-09-29,Delivered,West,Y,N,CAR02
DLV0000321,ORD0000331,2023-09-30,2023-10-03,2023-10-02,Delivered,West,N,N,CAR14
DLV0000322,ORD0000332,2023-10-01,2023-10-04,2023-10-04,Delivered,West,Y,N,CAR02
DLV0000323,ORD0000333,2024-01-28,2024-01-31,2024-01-31,Delivered,West,Y,N,CAR14
DLV0000324,ORD0000334,2024-02-10,2024-02-13,2024-02-13,Delivered,West,Y,N,CAR14
DLV0000325,ORD0000335,2024-02-13,2024-02-16,2024-02-15,Delivered,West,Y,N,CAR12
DLV0000326,ORD0000336,2024-02-19,2024-02-22,2024-02-25,Delivered,West,Y,N,CAR12
DLV0000327,ORD0000337,2024-02-26,2024-02-29,2024-02-28,Delivered,West,Y,N,CAR01
DLV0000328,ORD0000338,2024-03-03,2024-03-06,2024-04-06,Delivered,West,Y,N,CAR10
DLV0000329,ORD0000339,2024-03-25,2024-03-28,2024-03-27,Delivered,West,Y,N,CAR14
DLV0000330,ORD0000340,2024-03-28,2024-03-31,2024-03-30,Delivered,West,Y,N,CAR14
DLV0000331,ORD0000341,2024-04-01,2024-04-04,2024-04-08,Delivered,West,Y,N,CAR14
DLV0000332,ORD0000342,2024-04-04,2024-04-07,2024-04-06,Delivered,West,Y,N,CAR11
DLV0000333,ORD0000343,2024-05-21,2024-05-24,2024-05-23,Delivered,West,N,N,CAR15
DLV0000334,ORD0000344,2024-05-25,2024-05-28,2024-05-28,Delivered,West,Y,N,CAR07
DLV0000335,ORD0000345,2024-06-12,2024-06-15,2024-06-14,Delivered,West,Y,N,CAR04
DLV0000336,ORD0000346,2024-07-28,2024-07-31,2024-07-30,Delivered,West,Y,N,CAR11
DLV0000337,ORD0000347,2024-08-11,2024-08-14,2024-08-13,Delivered,West,Y,N,CAR02
DLV0000338,ORD0000348,2024-08-29,2024-09-01,2024-09-03,Delivered,West,Y,N,CAR08
DLV0000339,ORD0000350,2023-02-08,2023-02-11,2023-02-10,Delivered,North,Y,N,CAR03
DLV0000340,ORD0000351,2023-02-10,2023-02-13,2023-02-18,Delivered,North,Y,N,CAR10
DLV0000341,ORD0000352,2023-02-28,2023-03-03,2023-03-17,Delivered,North,Y,N,CAR07
DLV0000342,ORD0000353,2023-03-18,2023-03-21,2023-03-27,Delivered,North,Y,N,CAR02
DLV0000343,ORD0000354,2023-03-28,2023-03-31,2023-03-30,Delivered,North,Y,N,CAR02
DLV0000344,ORD0000355,2023-05-19,,2023-05-21,Delivered,North,Y,N,CAR11
DLV0000345,ORD0000356,2023-08-09,2023-08-12,2023-08-23,Delivered,North,Y,N,CAR12
DLV0000346,ORD0000357,2023-09-03,2023-09-06,2023-09-05,Delivered,North,Y,N,CAR04
DLV0000347,ORD0000358,2023-09-12,2023-09-15,2023-09-28,Delivered,North,Y,N,CAR15
DLV0000348,ORD0000359,2023-09-22,2023-09-25,2023-09-24,Delivered,North,Y,N,CAR07
DLV0000349,ORD0000360,2023-10-02,2023-10-05,2023-10-05,Delivered,North,Y,N,CAR12
DLV0000350,ORD0000361,2023-10-17,2023-10-20,2023-10-21,Delivered,North,Y,N,CAR15
DLV0000351,ORD0000362,2023-10-22,2023-10-25,2023-10-25,Delivered,North,Y,N,CAR14
DLV0000352,ORD0000363,2023-10-26,2023-10-29,2023-10-28,Delivered,North,Y,N,CAR03
DLV0000353,ORD0000364,2023-11-13,2023-11-16,2023-11-15,Delivered,North,Y,N,CAR07
DLV0000354,ORD0000365,2023-11-21,2023-11-24,2023-11-23,Delivered,North,Y,N,CAR02
DLV0000355,ORD0000366,2023-12-18,2023-12-21,2024-01-05,Delivered,North,Y,N,CAR06
DLV0000356,ORD0000367,2024-01-02,2024-01-05,2024-01-05,Delivered,North,Y,N,CAR15
DLV0000357,ORD0000368,2024-01-30,2024-02-02,2024-02-01,Delivered,North,Y,N,CAR01
DLV0000358,ORD0000369,2024-03-22,2024-03-25,2024-03-25,Delivered,North,N,N,CAR04
DLV0000359,ORD0000370,2024-03-23,2024-03-26,2024-03-26,Delivered,North,Y,N,CAR09
DLV0000360,ORD0000371,2024-03-24,2024-03-27,2024-03-27,Delivered,North,Y,N,CAR13
DLV0000361,ORD0000372,2024-04-07,2024-04-10,2024-04-09,Delivered,North,Y,N,CAR02
DLV0000362,ORD0000373,2024-07-03,2024-07-06,2024-07-05,Delivered,North,Y,N,CAR14
DLV0000363,ORD0000374,2024-07-02,2024-07-05,2024-07-09,Delivered,North,Y,N,CAR08
DLV0000364,ORD0000375,2024-08-02,2024-08-05,2024-08-06,Delivered,North,Y,N,CAR14
DLV0000365,ORD0000376,2024-08-04,2024-08-07,2024-08-06,Delivered,North,Y,N,CAR06
DLV0000366,ORD0000377,2024-08-22,2024-08-25,2024-08-24,Delivered,North,Y,N,CAR06
DLV0000367,ORD0000378,2024-09-03,2024-09-06,2024-09-05,Delivered,North,Y,N,CAR08
DLV0000368,ORD0000379,2024-10-12,2024-10-15,2024-10-15,Delivered,North,Y,N,CAR14
DLV0000369,ORD0000380,2024-10-19,2024-10-22,2024-10-22,Delivered,North,Y,N,CAR12
DLV0000370,ORD0000381,2024-12-18,2024-12-21,2024-12-20,Delivered,North,Y,N,CAR04
DLV0000371,ORD0000382,2024-12-18,2024-12-21,2024-12-20,Delivered,North,Y,N,CAR04
DLV0000372,ORD0000383,2024-12-24,2024-12-27,2025-01-02,Delivered,North,Y,N,CAR15
DLV0000373,ORD0000384,2023-01-08,2023-01-13,2023-01-16,Delivered,East,Y,N,CAR01
DLV0000374,ORD0000385,2023-04-29,2023-05-04,2023-05-10,Delivered,East,Y,Y,CAR10
DLV0000375,ORD0000386,2023-05-01,2023-05-06,2023-05-06,Delivered,East,Y,N,CAR14
DLV0000376,ORD0000387,2023-05-02,2023-05-07,2023-05-15,Delivered,East,Y,N,CAR15
DLV0000377,ORD0000388,2023-05-07,2023-05-12,2023-05-11,Delivered,East,Y,N,CAR14
DLV0000378,ORD0000389,2023-06-04,2023-06-09,2023-06-09,Delivered,East,Y,N,CAR03
DLV0000379,ORD0000390,2023-06-23,2023-06-28,2023-07-01,Delivered,East,Y,N,CAR14
DLV0000380,ORD0000391,2023-07-15,2023-07-20,2023-07-25,Delivered,East,Y,N,CAR13
DLV0000381,ORD0000392,2023-08-20,2023-08-25,2023-08-25,Delivered,East,Y,N,CAR04
DLV0000382,ORD0000393,2023-09-12,2023-09-17,2023-09-21,Delivered,East,Y,N,CAR13
DLV0000383,ORD0000394,2023-09-28,2023-10-03,2023-10-25,Delivered,East,Y,N,CAR05
DLV0000384,ORD0000395,2023-09-28,2023-10-03,2023-10-02,Delivered,East,Y,N,CAR04
DLV0000385,ORD0000396,2023-10-24,2023-10-29,2023-10-29,Delivered,East,Y,N,CAR03
DLV0000386,ORD0000397,2023-11-06,2023-11-11,2023-11-10,Delivered,East,Y,N,CAR12
DLV0000387,ORD0000398,2023-11-21,2023-11-26,2023-11-26,Delivered,East,Y,N,CAR10
DLV0000388,ORD0000399,2023-12-07,2023-12-12,2023-12-17,Delivered,East,Y,N,CAR12
DLV0000389,ORD0000400,2023-12-27,2024-01-01,2024-01-08,Delivered,East,Y,N,CAR02
DLV0000390,ORD0000401,2024-01-03,2024-01-08,2024-01-07,Delivered,East,Y,N,CAR05
DLV0000391,ORD0000402,2024-01-05,2024-01-10,2024-01-30,Delivered,East,Y,N,CAR12
DLV0000392,ORD0000403,2024-01-09,2024-01-14,2024-01-19,Delivered,East,Y,N,CAR04
DLV0000393,ORD0000404,2024-01-10,2024-01-15,2024-01-15,Delivered,East,Y,N,CAR02
DLV0000394,ORD0000405,2024-02-13,2024-02-18,2024-02-28,Delivered,East,Y,N,CAR05
DLV0000395,ORD0000406,2024-04-09,2024-04-14,2024-04-16,Delivered,East,Y,N,CAR13
DLV0000396,ORD0000407,2024-05-11,2024-05-16,2024-05-30,Delivered,East,Y,N,CAR07
DLV0000397,ORD0000408,2024-06-04,2024-06-09,2024-06-09,Delivered,East,Y,N,CAR10
DLV0000398,ORD0000409,2024-06-08,2024-06-13,2024-06-13,Delivered,East,Y,N,CAR05
DLV0000399,ORD0000410,2024-08-02,2024-08-07,2024-08-09,Delivered,East,Y,N,CAR09
DLV0000400,ORD0000411,2024-11-04,2024-11-09,2024-11-14,Delivered,East,Y,N,CAR03
DLV0000401,ORD0000412,2024-11-04,2024-11-09,2024-11-09,Delivered,East,Y,N,CAR14
DLV0000402,ORD0000413,2024-11-08,2024-11-13,2024-11-14,Delivered,East,Y,N,CAR12
DLV0000403,ORD0000414,2024-12-03,2024-12-08,2024-12-11,Delivered,East,Y,N,CAR14
DLV0000404,ORD0000415,2024-12-16,2024-12-21,2024-12-21,Delivered,East,N,N,CAR10
DLV0000405,ORD0000416,2023-01-29,2023-02-02,2023-02-01,Delivered,Central,Y,N,CAR04
DLV0000406,ORD0000417,2023-02-22,2023-02-26,2023-02-26,Delivered,Central,Y,N,CAR14
DLV0000407,ORD0000418,2023-04-24,2023-04-28,2023-05-20,Delivered,Central,Y,N,CAR07
DLV0000408,ORD0000419,2023-07-07,2023-07-11,2023-07-10,Delivered,Central,Y,N,CAR09
DLV0000409,ORD0000420,2023-08-20,2023-08-24,2023-08-24,Delivered,Central,Y,N,CAR14
DLV0000410,ORD0000422,2023-11-01,2023-11-05,2023-11-14,Delivered,Central,Y,N,CAR15
DLV0000411,ORD0000423,2023-11-24,2023-11-28,2023-11-28,Delivered,Central,Y,N,CAR03
DLV0000412,ORD0000424,2023-12-27,2023-12-31,2024-01-04,Delivered,Central,Y,N,CAR01
DLV0000413,ORD0000425,2024-04-21,2024-04-25,2024-04-23,Delivered,Central,Y,N,CAR06
DLV0000414,ORD0000427,2024-07-25,2024-07-29,2024-07-31,Delivered,Central,Y,N,CAR13
DLV0000415,ORD0000428,2024-07-30,2024-08-03,2024-08-11,Delivered,Central,Y,N,CAR08
DLV0000416,ORD0000429,2024-09-12,2024-09-16,2024-09-22,Delivered,Central,Y,N,CAR14
DLV0000417,ORD0000430,2024-09-13,2024-09-17,2024-09-17,Delivered,Central,Y,N,CAR06
DLV0000418,ORD0000431,2024-10-07,2024-10-11,2024-10-10,Delivered,Central,Y,N,CAR02
DLV0000419,ORD0000432,2024-10-08,2024-10-12,2024-10-11,Delivered,Central,Y,N,CAR09
DLV0000420,ORD0000433,2024-10-15,2024-10-19,2024-10-31,Delivered,Central,N,N,CAR12
DLV0000421,ORD0000434,2024-10-26,2024-10-30,2024-11-01,Delivered,Central,Y,N,CAR15
DLV0000422,ORD0000435,2024-12-15,2024-12-19,2024-12-19,Delivered,Central,Y,N,CAR03
DLV0000423,ORD0000436,2023-01-07,2023-01-10,2023-01-09,Delivered,North,Y,N,CAR05
DLV0000424,ORD0000437,2023-01-08,2023-01-11,2023-01-10,Delivered,North,Y,N,CAR09
DLV0000425,ORD0000438,2023-02-07,2023-02-10,2023-02-09,Delivered,North,Y,N,CAR08
DLV0000426,ORD0000439,2023-02-08,2023-02-11,2023-02-10,Delivered,North,Y,N,CAR02
DLV0000427,ORD0000440,2023-02-28,2023-03-03,2023-03-02,Delivered,North,N,N,CAR11
DLV0000428,ORD0000441,2023-03-02,2023-03-05,2023-03-05,Delivered,North,Y,N,CAR02
DLV0000429,ORD0000442,2023-05-21,2023-05-24,2023-05-23,Delivered,North,Y,N,CAR03
DLV0000430,ORD0000443,2023-05-23,2023-05-26,2023-05-29,Delivered,North,Y,N,CAR03
DLV0000431,ORD0000444,2023-06-23,2023-06-26,2023-06-26,Delivered,North,Y,N,CAR14
DLV0000432,ORD0000445,2023-07-06,2023-07-09,2023-07-12,Delivered,North,Y,N,CAR14
DLV0000433,ORD0000446,2023-07-17,2023-07-20,2023-07-20,Delivered,North,Y,N,CAR14
DLV0000434,ORD0000447,2023-07-19,2023-07-22,2023-08-01,Delivered,North,Y,N,CAR06
DLV0000435,ORD0000448,2023-08-14,2023-08-17,2023-08-28,Delivered,North,Y,N,CAR13
DLV0000436,ORD0000449,2023-08-17,2023-08-20,2023-08-20,Delivered,North,Y,N,CAR12
DLV0000437,ORD0000450,2023-09-06,2023-09-09,2023-09-17,Delivered,North,Y,N,CAR06
DLV0000438,ORD0000451,2023-10-27,2023-10-30,2023-10-30,Delivered,North,Y,N,CAR02
DLV0000439,ORD0000452,2023-10-29,2023-11-01,2023-11-01,Delivered,North,Y,Y,CAR12
DLV0000440,ORD0000453,2024-01-03,2024-01-06,2024-01-06,Delivered,North,Y,N,CAR05
DLV0000441,ORD0000454,2024-01-22,2024-01-25,2024-01-25,Delivered,North,Y,N,CAR13
DLV0000442,ORD0000455,2024-01-23,2024-01-26,2024-02-12,Delivered,North,Y,Y,CAR09
DLV0000443,ORD0000456,2024-01-24,2024-01-27,2024-01-26,Delivered,North,Y,N,CAR09
DLV0000444,ORD0000457,2024-02-29,2024-03-03,2024-03-21,Delivered,North,N,N,CAR12
DLV0000445,ORD0000458,2024-04-03,2024-04-06,2024-04-06,Delivered,North,Y,N,CAR11
DLV0000446,ORD0000459,2024-04-15,2024-04-18,2024-05-14,Delivered,North,Y,N,CAR09
DLV0000447,ORD0000460,2024-06-05,2024-06-08,2024-06-07,Delivered,North,Y,N,CAR15
DLV0000448,ORD0000461,2024-06-11,2024-06-14,2024-07-17,Delivered,North,Y,N,CAR03
DLV0000449,ORD0000462,2024-07-14,2024-07-17,2024-07-17,Delivered,North,Y,N,CAR07
DLV0000450,ORD0000463,2024-08-15,2024-08-18,2024-08-18,Delivered,North,Y,N,CAR02
DLV0000451,ORD0000464,2024-09-04,2024-09-07,2024-09-06,Delivered,North,Y,N,CAR13
DLV0000452,ORD0000465,2024-09-07,2024-09-10,2024-09-09,Delivered,North,Y,N,CAR01
DLV0000453,ORD0000466,2024-09-17,2024-09-20,2024-09-20,Delivered,North,Y,N,CAR11
DLV0000454,ORD0000467,2024-09-17,2024-09-20,2024-10-05,Delivered,North,Y,N,CAR11
DLV0000455,ORD0000468,2024-09-19,2024-09-22,2024-09-22,Delivered,North,Y,N,CAR10
DLV0000456,ORD0000469,2024-10-05,2024-10-08,2024-10-07,Delivered,North,Y,N,CAR02
DLV0000457,ORD0000470,2024-10-08,2024-10-11,2024-10-10,Delivered,North,Y,N,CAR09
DLV0000458,ORD0000471,2024-12-03,2024-12-06,2024-12-06,Delivered,North,Y,N,CAR08
DLV0000459,ORD0000472,2024-12-11,2024-12-14,2024-12-26,Delivered,North,Y,N,CAR03
DLV0000460,ORD0000473,2024-12-30,2025-01-02,,In Transit,North,Y,N,CAR06
DLV0000461,ORD0000474,2024-12-31,2025-01-03,,In Transit,North,Y,N,CAR10
DLV0000462,ORD0000475,2023-01-14,2023-01-17,2023-01-16,Delivered,West,Y,N,CAR06
DLV0000463,ORD0000476,2023-01-14,2023-01-17,2023-01-16,Delivered,West,Y,N,CAR07
DLV0000464,ORD0000477,2023-04-04,2023-04-07,2023-04-06,Delivered,West,Y,N,CAR03
DLV0000465,ORD0000478,2023-05-01,2023-05-04,2023-05-04,Delivered,West,Y,N,CAR13
DLV0000466,ORD0000479,2023-05-04,2023-05-07,2023-05-07,Delivered,West,Y,N,CAR04
DLV0000467,ORD0000480,2023-08-19,2023-08-22,2023-08-25,Delivered,West,Y,N,CAR01
DLV0000468,ORD0000481,2023-08-20,2023-08-23,2023-08-22,Delivered,West,Y,N,CAR02
DLV0000469,ORD0000482,2023-09-23,2023-09-26,2023-09-27,Delivered,West,Y,N,CAR14
DLV0000470,ORD0000483,2023-11-17,2023-11-20,2023-11-20,Delivered,West,Y,N,CAR01
DLV0000471,ORD0000484,2023-12-05,2023-12-08,2023-12-07,Delivered,West,Y,N,CAR10
DLV0000472,ORD0000485,2024-02-01,2024-02-04,2024-02-04,Delivered,West,Y,N,CAR13
DLV0000473,ORD0000486,2024-02-12,2024-02-15,2024-02-15,Delivered,West,Y,N,CAR11
DLV0000474,ORD0000487,2024-02-19,2024-02-22,2024-02-22,Delivered,West,Y,N,CAR07
DLV0000475,ORD0000488,2024-02-25,2024-02-28,2024-02-27,Delivered,West,Y,N,CAR13
DLV0000476,ORD0000489,2024-04-09,2024-04-12,2024-04-12,Delivered,West,Y,N,CAR13
DLV0000477,ORD0000490,2024-04-24,2024-04-27,2024-05-03,Delivered,West,Y,N,CAR15
DLV0000478,ORD0000491,2024-05-02,2024-05-05,2024-05-05,Delivered,West,Y,N,CAR12
DLV0000479,ORD0000492,2024-05-20,2024-05-23,2024-05-22,Delivered,West,Y,N,CAR04
DLV0000480,ORD0000493,2024-06-30,2024-07-03,2024-07-27,Delivered,West,Y,N,CAR10
DLV0000481,ORD0000494,2024-08-27,2024-08-30,2024-08-29,Delivered,West,Y,N,CAR14
DLV0000482,ORD0000495,2024-11-01,2024-11-04,2024-11-03,Delivered,West,Y,N,CAR12
DLV0000483,ORD0000496,2024-12-03,2024-12-06,2024-12-06,Delivered,West,Y,N,CAR10
DLV0000484,ORD0000497,2024-12-14,2024-12-17,2024-12-17,Delivered,West,Y,N,CAR10
DLV0000485,ORD0000498,2023-01-07,2023-01-12,2023-01-14,Delivered,East,Y,N,CAR06
DLV0000486,ORD0000499,2023-02-27,2023-03-04,2023-03-03,Delivered,East,Y,N,CAR09
DLV0000487,ORD0000500,2023-03-10,2023-03-15,2023-03-14,Delivered,East,Y,N,CAR02
DLV0000488,ORD0000501,2023-03-24,2023-03-29,2023-03-29,Delivered,East,Y,N,CAR06
DLV0000489,ORD0000502,2023-03-24,2023-03-29,2023-03-31,Delivered,East,Y,Y,CAR02
DLV0000490,ORD0000503,2023-04-02,2023-04-07,2023-04-07,Delivered,East,Y,N,CAR02
DLV0000491,ORD0000504,2023-04-07,2023-04-12,2023-04-12,Delivered,East,Y,N,CAR07
DLV0000492,ORD0000505,2023-07-07,2023-07-12,2023-07-23,Delivered,East,Y,N,CAR15
DLV0000493,ORD0000506,2023-07-11,2023-07-16,2023-07-16,Delivered,East,Y,N,CAR12
DLV0000494,ORD0000507,2023-09-21,2023-09-26,2023-09-27,Delivered,East,Y,N,CAR07
DLV0000495,ORD0000508,2023-10-04,2023-10-09,2023-10-11,Delivered,East,Y,N,CAR13
DLV0000496,ORD0000509,2023-11-11,2023-11-16,2023-11-20,Delivered,East,Y,N,CAR12
DLV0000497,ORD0000510,2023-11-26,2023-12-01,2023-12-02,Delivered,East,Y,N,CAR10
DLV0000498,ORD0000511,2023-11-25,2023-11-30,2023-11-28,Delivered,East,Y,Y,CAR05
DLV0000499,ORD0000512,2024-01-23,2024-01-28,2024-01-28,Delivered,East,Y,N,CAR10
DLV0000500,ORD0000513,2024-02-02,2024-02-07,2024-02-06,Delivered,East,Y,N,CAR09
DLV0000501,ORD0000514,2024-04-29,2024-05-04,2024-05-04,Delivered,East,Y,N,CAR03
DLV0000502,ORD0000515,2024-05-27,2024-06-01,2024-06-02,Delivered,East,Y,N,CAR01
DLV0000503,ORD0000516,2024-06-19,2024-06-24,2024-06-23,Delivered,East,Y,N,CAR13
DLV0000504,ORD0000517,2024-07-18,2024-07-23,2024-08-01,Delivered,East,Y,N,CAR10
DLV0000505,ORD0000518,2024-07-17,2024-07-22,2024-07-21,Delivered,East,Y,N,CAR07
DLV0000506,ORD0000519,2024-07-27,,2024-07-30,Delivered,East,Y,N,CAR06
DLV0000507,ORD0000520,2024-09-03,2024-09-08,2024-09-16,Delivered,East,Y,N,CAR10
DLV0000508,ORD0000521,2024-09-09,2024-09-14,2024-10-06,Delivered,East,Y,N,CAR13
DLV0000509,ORD0000522,2024-09-28,2024-10-03,2024-10-04,Delivered,East,Y,N,CAR01
DLV0000510,ORD0000523,2024-10-16,2024-10-21,2024-11-02,Delivered,East,Y,N,CAR15
DLV0000511,ORD0000524,2024-11-03,2024-11-08,2024-11-09,Delivered,East,Y,N,CAR02
DLV0000512,ORD0000525,2024-11-11,2024-11-16,2024-11-14,Delivered,East,Y,N,CAR09
DLV0000513,ORD0000526,2024-12-06,2024-12-11,2024-12-15,Delivered,East,Y,N,CAR01
DLV0000514,ORD0000527,2025-01-02,2025-01-07,,In Transit,East,Y,N,CAR09
DLV0000515,ORD0000528,2023-03-26,2023-03-31,2023-03-30,Delivered,East,Y,N,CAR07
DLV0000516,ORD0000529,2023-05-04,2023-05-09,2023-05-08,Delivered,East,Y,N,CAR06
DLV0000517,ORD0000530,2023-06-03,2023-06-08,2023-06-08,Delivered,East,Y,N,CAR06
DLV0000518,ORD0000532,2023-11-15,2023-11-20,2023-12-04,Delivered,East,Y,N,CAR09
DLV0000519,ORD0000533,2023-11-21,2023-11-26,2023-11-26,Delivered,East,Y,N,CAR09
DLV0000520,ORD0000534,2024-01-20,2024-01-25,2024-02-08,Delivered,East,Y,N,CAR04
DLV0000521,ORD0000535,2024-02-09,2024-02-14,2024-02-13,Delivered,East,N,N,CAR10
DLV0000522,ORD0000536,2024-04-19,2024-04-24,2024-04-30,Delivered,East,Y,N,CAR01
DLV0000523,ORD0000537,2024-10-14,2024-10-19,2024-10-18,Delivered,East,Y,N,CAR08
DLV0000524,ORD0000538,2024-10-17,2024-10-22,2024-10-22,Delivered,East,Y,N,CAR13
DLV0000525,ORD0000539,2023-01-28,2023-02-02,2023-02-08,Delivered,East,Y,N,CAR08
DLV0000526,ORD0000540,2023-02-08,2023-02-13,2023-02-13,Delivered,East,Y,N,CAR07
DLV0000527,ORD0000541,2023-02-16,2023-02-21,2023-02-21,Delivered,East,Y,N,CAR15
DLV0000528,ORD0000542,2023-02-26,2023-03-03,2023-03-02,Delivered,East,Y,N,CAR13
DLV0000529,ORD0000543,2023-03-04,2023-03-09,2023-03-09,Delivered,East,Y,N,CAR13
DLV0000530,ORD0000544,2023-03-14,2023-03-19,2023-03-21,Delivered,East,Y,N,CAR08
DLV0000531,ORD0000545,2023-04-04,2023-04-09,2023-04-09,Delivered,East,N,N,CAR12
DLV0000532,ORD0000546,2023-04-28,2023-05-03,2023-05-02,Delivered,East,Y,N,CAR15
