Customer_ID,Customer_Name,Customer_Segment,Customer_Location
C00671,Customer_00671,Retail,Kolkata
C00672,Customer_00672,Online,Raipur
C00673,Customer_00673,Corporate,Mumbai
C00674,Customer_00674,Wholesale,Ahmedabad
C00675,Customer_00675,Corporate,Hyderabad
C00676,Customer_00676,Retail,Guwahati
C00677,Customer_00677,Wholesale,Bengaluru
C00678,Customer_00678,Retail,Mumbai
C00679,Customer_00679,Online,Guwahati
C00680,Customer_00680,Corporate,Kolkata
C00681,Customer_00681,Online,Indore
C00682,Customer_00682,Retail,Bhopal
C00683,Customer_00683,Online,Lucknow
C00684,Customer_00684,Retail,Indore
C00685,Customer_00685,Online,Patna
C00686,Customer_00686,Wholesale,Raipur
C00687,Customer_00687,Wholesale,Jaipur
C00688,Customer_00688,Online,Mumbai
C00689,Customer_00689,Online,Nagpur
C00690,Customer_00690,Retail,Guwahati
C00691,Customer_00691,Online,Mumbai
C00692,Customer_00692,Retail,Patna
C00693,Customer_00693,Online,Ahmedabad
C00694,Customer_00694,Online,Kolkata
C00695,Customer_00695,Online,Raipur
C00696,Customer_00696,Online,Indore
C00697,Customer_00697,Wholesale,Lucknow
C00698,Customer_00698,Retail,Mumbai
C00699,Customer_00699,Online,Chandigarh
C00700,Customer_00700,Retail,Chennai
C00701,Customer_00701,Wholesale,Bhopal
C00702,Customer_00702,Retail,Pune
C00703,Customer_00703,Retail,Lucknow
C00704,Customer_00704,Online,Delhi
C00705,Customer_00705,Retail,Chennai
C00706,Customer_00706,Online,Chandigarh
C00707,Customer_00707,Retail,Bhubaneswar
C00708,Customer_00708,Retail,Raipur
C00709,Customer_00709,Wholesale,Lucknow
C00710,Customer_00710,Retail,Jaipur
C00711,Customer_00711,Retail,Kochi
C00712,Customer_00712,Online,Bhubaneswar
C00713,Customer_00713,Retail,Lucknow
C00714,Customer_00714,Online,Bhopal
C00715,Customer_00715,Retail,Raipur
C00716,Customer_00716,Retail,Lucknow
C00717,Customer_00717,Online,Patna
C00718,Customer_00718,Retail,Bhopal
C00719,Customer_00719,Retail,Indore
C00720,Customer_00720,Retail,Bhubaneswar
C00721,Customer_00721,Retail,Guwahati
C00722,Customer_00722,Online,Lucknow
C00723,Customer_00723,Retail,Ahmedabad
C00724,Customer_00724,Online,Bengaluru
C00725,Customer_00725,Online,Mumbai
C00726,Customer_00726,Wholesale,Pune
C00727,Customer_00727,Corporate,Indore
C00728,Customer_00728,Retail,Kolkata
C00729,Customer_00729,Corporate,Raipur
C00730,Customer_00730,Retail,Bengaluru
C00731,Customer_00731,Online,Chandigarh
C00732,Customer_00732,Wholesale,Chennai
C00733,Customer_00733,Retail,Raipur
C00734,Customer_00734,Online,Bhopal
C00735,Customer_00735,Online,Nagpur
C00736,Customer_00736,Retail,Bhopal
C00737,Customer_00737,Retail,Mumbai
C00738,Customer_00738,Online,Jaipur
C00739,Customer_00739,Online,Ahmedabad
C00740,Customer_00740,Corporate,Nagpur
C00741,Customer_00741,Online,Bhubaneswar
C00742,Customer_00742,Corporate,Mumbai
C00743,Customer_00743,Online,Nagpur
C00744,Customer_00744,Retail,Nagpur
C00745,Customer_00745,Retail,Chandigarh
C00746,Customer_00746,Online,Bengaluru
C00747,Customer_00747,Online,Ahmedabad
C00748,Customer_00748,Retail,Mumbai
C00749,Customer_00749,Retail,Pune
C00750,Customer_00750,Corporate,Nagpur
C00751,Customer_00751,Wholesale,Chandigarh
C00752,Customer_00752,Wholesale,Indore
C00753,Customer_00753,Wholesale,Nagpur
C00754,Customer_00754,Retail,Kolkata
C00755,Customer_00755,Retail,Delhi
C00756,Customer_00756,Retail,Ahmedabad
C00757,Customer_00757,Retail,Chennai
C00758,Customer_00758,Online,Pune
C00759,Customer_00759,Wholesale,Nagpur
C00760,Customer_00760,Online,Jaipur
C00761,Customer_00761,Online,Delhi
C00762,Customer_00762,Retail,Chandigarh
C00763,Customer_00763,Online,Patna
C00764,Customer_00764,Wholesale,Mumbai
C00765,Customer_00765,Online,Bhubaneswar
C00766,Customer_00766,Retail,Kochi
C00767,Customer_00767,Online,Bhopal
C00768,Customer_00768,Online,Kolkata
C00769,Customer_00769,Retail,Guwahati
C00770,Customer_00770,Retail,Raipur
C00771,Customer_00771,Online,Jaipur
C00772,Customer_00772,Online,Bhopal
C00773,Customer_00773,Retail,Surat
C00774,Customer_00774,Online,Nagpur
C00775,Customer_00775,Retail,Delhi
C00776,Customer_00776,Online,Indore
C00777,Customer_00777,Retail,Guwahati
C00778,Customer_00778,Online,Chennai
C00779,Customer_00779,Retail,Kolkata
C00780,Customer_00780,Retail,Kochi
C00781,Customer_00781,Retail,Raipur
C00782,Customer_00782,Retail,Surat
C00783,Customer_00783,Wholesale,Bhopal
C00784,Customer_00784,Retail,Lucknow
C00785,Customer_00785,Online,Raipur
C00786,Customer_00786,Retail,Chennai
C00787,Customer_00787,Retail,Kolkata
C00788,Customer_00788,Retail,Pune
C00789,Customer_00789,Retail,Nagpur
C00790,Customer_00790,Retail,Bhopal
C00791,Customer_00791,Wholesale,Bhubaneswar
C00792,Customer_00792,Wholesale,Pune
C00793,Customer_00793,Wholesale,Indore
C00794,Customer_00794,Wholesale,Raipur
C00795,Customer_00795,Online,Bengaluru
C00796,Customer_00796,Retail,Kochi
C00797,Customer_00797,Wholesale,Lucknow
C00798,Customer_00798,Corporate,Kolkata
C00799,Customer_00799,Wholesale,Mumbai
C00800,Customer_00800,Online,Nagpur
C00801,Customer_00801,Retail,Raipur
C00802,Customer_00802,Online,Lucknow
C00803,Customer_00803,Online,Nagpur
C00804,Customer_00804,Wholesale,Guwahati
C00805,Customer_00805,Corporate,Jaipur
C00806,Customer_00806,Retail,Guwahati
C00807,Customer_00807,Retail,Lucknow
C00808,Customer_00808,Online,Raipur
C00809,Customer_00809,Online,Delhi
C00810,Customer_00810,Retail,Bengaluru
C00811,Customer_00811,Retail,Surat
C00812,Customer_00812,Retail,Indore
C00813,Customer_00813,Retail,Pune
C00814,Customer_00814,Online,Indore
C00815,Customer_00815,Wholesale,Ahmedabad
C00816,Customer_00816,Retail,Kochi
C00817,Customer_00817,Retail,Mumbai
C00818,Customer_00818,Retail,Delhi
C00819,Customer_00819,Retail,Mumbai
C00820,Customer_00820,Online,Bhopal
C00821,Customer_00821,Corporate,Guwahati
C00822,Customer_00822,Online,Mumbai
C00823,Customer_00823,Retail,Pune
C00824,Customer_00824,Online,Ahmedabad
C00825,Customer_00825,Online,Bhopal
C00826,Customer_00826,Online,Pune
C00827,Customer_00827,Wholesale,Bhopal
C00828,Customer_00828,Retail,Raipur
C00829,Customer_00829,Retail,Patna
C00830,Customer_00830,Retail,Lucknow
C00831,Customer_00831,Retail,Bhopal
C00832,Customer_00832,Retail,Bengaluru
C00833,Customer_00833,Wholesale,Pune
C00834,Customer_00834,Online,Bengaluru
C00835,Customer_00835,Wholesale,Mumbai
C00836,Customer_00836,Retail,Bhubaneswar
C00837,Customer_00837,Corporate,Nagpur
C00838,Customer_00838,Corporate,Lucknow
C00839,Customer_00839,Online,Nagpur
C00840,Customer_00840,Corporate,Mumbai
C00841,Customer_00841,Wholesale,Jaipur
C00842,Customer_00842,Corporate,Indore
C00843,Customer_00843,Retail,Delhi
C00844,Customer_00844,Retail,Pune
C00845,Customer_00845,Retail,Bhubaneswar
C00846,Customer_00846,Retail,Guwahati
C00847,Customer_00847,Retail,Bhopal
C00848,Customer_00848,Online,Bengaluru
C00849,Customer_00849,Online,Mumbai
C00850,Customer_00850,Online,Nagpur
C00851,Customer_00851,Retail,Indore
C00852,Customer_00852,Online,Patna
C00853,Customer_00853,Online,Jaipur
C00854,Customer_00854,Retail,Pune
C00855,Customer_00855,Online,Delhi
C00856,Customer_00856,Retail,Ahmedabad
C00857,Customer_00857,Retail,Hyderabad
C00858,Customer_00858,Corporate,Guwahati
C00859,Customer_00859,Retail,Chennai
C00860,Customer_00860,Wholesale,Nagpur
C00861,Customer_00861,Online,Kolkata
C00862,Customer_00862,Online,Bhopal
C00863,Customer_00863,Retail,Hyderabad
C00864,Customer_00864,Retail,Surat
C00865,Customer_00865,Retail,Raipur
C00866,Customer_00866,Online,Lucknow
C00867,Customer_00867,Wholesale,Pune
C00868,Customer_00868,Retail,Ahmedabad
C00869,Customer_00869,Corporate,Bengaluru
C00870,Customer_00870,Wholesale,Bengaluru
C00871,Customer_00871,Retail,Patna
C00872,Customer_00872,Wholesale,Kolkata
C00873,Customer_00873,Online,Delhi
C00874,Customer_00874,Retail,Ahmedabad
C00875,Customer_00875,Retail,Chandigarh
C00876,Customer_00876,Online,Delhi
C00877,Customer_00877,Wholesale,Chennai
C00878,Customer_00878,Wholesale,Jaipur
C00879,Customer_00879,Wholesale,Lucknow
C00880,Customer_00880,Retail,Raipur
C00881,Customer_00881,Retail,Guwahati
C00882,Customer_00882,Wholesale,Guwahati
C00883,Customer_00883,Retail,Surat
C00884,Customer_00884,Retail,Patna
C00885,Customer_00885,Online,Ahmedabad
C00886,Customer_00886,Corporate,Bhopal
C00887,Customer_00887,Online,Patna
C00888,Customer_00888,Online,Raipur
C00889,Customer_00889,Retail,Kolkata
C00890,Customer_00890,Corporate,Patna
C00891,Customer_00891,Retail,Raipur
C00892,Customer_00892,Corporate,Jaipur
C00893,Customer_00893,Corporate,Delhi
C00894,Customer_00894,Online,Chandigarh
C00895,Customer_00895,Corporate,Lucknow
C00896,Customer_00896,Online,Kolkata
C00897,Customer_00897,Retail,Chennai
C00898,Customer_00898,Wholesale,Nagpur
C00899,Customer_00899,Online,Bengaluru
C00900,Customer_00900,Retail,Hyderabad
C00901,Customer_00901,Online,Ahmedabad
C00902,Customer_00902,Corporate,Jaipur
C00903,Customer_00903,Retail,Patna
C00904,Customer_00904,Online,Jaipur
C00905,Customer_00905,Corporate,Delhi
C00906,Customer_00906,Corporate,Chennai
C00907,Customer_00907,Corporate,Surat
C00908,Customer_00908,Wholesale,Lucknow
C00909,Customer_00909,Corporate,Nagpur
C00910,Customer_00910,Online,Nagpur
C00911,Customer_00911,Retail,Lucknow
C00912,Customer_00912,Wholesale,Hyderabad
C00913,Customer_00913,Online,Bengaluru
C00914,Customer_00914,Retail,Kolkata
C00915,Customer_00915,Online,Surat
C00916,Customer_00916,Online,Chennai
C00917,Customer_00917,Retail,Guwahati
C00918,Customer_00918,Online,Bhopal
C00919,Customer_00919,Online,Raipur
C00920,Customer_00920,Wholesale,Bhopal
C00921,Customer_00921,Retail,Jaipur
C00922,Customer_00922,Retail,Surat
C00923,Customer_00923,Retail,Guwahati
C00924,Customer_00924,Corporate,Surat
C00925,Customer_00925,Retail,Jaipur
C00926,Customer_00926,Online,Kolkata
C00927,Customer_00927,Retail,Guwahati
C00928,Customer_00928,Retail,Chennai
C00929,Customer_00929,Online,Pune
C00930,Customer_00930,Online,Ahmedabad
C00931,Customer_00931,Retail,Kochi
C00932,Customer_00932,Wholesale,Indore
C00933,Customer_00933,Retail,Delhi
C00934,Customer_00934,Wholesale,Surat
C00935,Customer_00935,Online,Chennai
C00936,Customer_00936,Retail,Bhubaneswar
C00937,Customer_00937,Retail,Kochi
C00938,Customer_00938,Retail,Raipur
C00939,Customer_00939,Corporate,Delhi
C00940,Customer_00940,Corporate,Raipur
C00941,Customer_00941,Retail,Patna
C00942,Customer_00942,Online,Patna
C00943,Customer_00943,Retail,Bhubaneswar
C00944,Customer_00944,Retail,Patna
C00945,Customer_00945,Online,Hyderabad
C00946,Customer_00946,Corporate,Kolkata
C00947,Customer_00947,Corporate,Kolkata
C00948,Customer_00948,Online,Hyderabad
C00949,Customer_00949,Retail,Patna
C00950,Customer_00950,Online,Indore
C00951,Customer_00951,Retail,Nagpur
C00952,Customer_00952,Online,Ahmedabad
C00953,Customer_00953,Retail,Bhopal
C00954,Customer_00954,Online,Chandigarh
C00955,Customer_00955,Retail,Jaipur
C00956,Customer_00956,Retail,Chandigarh
C00957,Customer_00957,Corporate,Hyderabad
C00958,Customer_00958,Retail,Nagpur
C00959,Customer_00959,Wholesale,Delhi
C00960,Customer_00960,Retail,Ahmedabad
C00961,Customer_00961,Retail,Kochi
C00962,Customer_00962,Retail,Surat
C00963,Customer_00963,Retail,Raipur
C00964,Customer_00964,Online,Patna
C00965,Customer_00965,Retail,Pune
C00966,Customer_00966,Corporate,Bhubaneswar
C00967,Customer_00967,Online,Kochi
C00968,Customer_00968,Wholesale,Mumbai
C00969,Customer_00969,Online,Surat
C00970,Customer_00970,Wholesale,Kochi
C00971,Customer_00971,Online,Bengaluru
C00972,Customer_00972,Retail,Jaipur
C00973,Customer_00973,Retail,Bhopal
C00974,Customer_00974,Online,Pune
C00975,Customer_00975,Corporate,Mumbai
C00976,Customer_00976,Online,Bengaluru
C00977,Customer_00977,Wholesale,Kochi
C00978,Customer_00978,Online,Raipur
C00979,Customer_00979,Wholesale,Chennai
C00980,Customer_00980,Wholesale,Kolkata
C00981,Customer_00981,Retail,Patna
C00982,Customer_00982,Online,Patna
C00983,Customer_00983,Retail,Kolkata
C00984,Customer_00984,Retail,Bhopal
C00985,Customer_00985,Online,Surat
C00986,Customer_00986,Retail,Guwahati
C00987,Customer_00987,Retail,Chennai
C00988,Customer_00988,Retail,Guwahati
C00989,Customer_00989,Corporate,Nagpur
C00990,Customer_00990,Wholesale,Bengaluru
C00991,Customer_00991,Wholesale,Guwahati
C00992,Customer_00992,Online,Ahmedabad
C00993,Customer_00993,Online,Chennai
C00994,Customer_00994,Retail,Kochi
C00995,Customer_00995,Online,Mumbai
C00996,Customer_00996,Online,Bengaluru
C00997,Customer_00997,Online,Kolkata
C00998,Customer_00998,Retail,Hyderabad
C00999,Customer_00999,Online,Kolkata
C01000,Customer_01000,Wholesale,Ahmedabad
C01001,Customer_01001,Retail,Lucknow
C01002,Customer_01002,Wholesale,Surat
C01003,Customer_01003,Retail,Bhubaneswar
C01004,Customer_01004,Retail,Indore
C01005,Customer_01005,Online,Pune
C01006,Customer_01006,Retail,Indore
C01007,Customer_01007,Wholesale,Raipur
C01008,Customer_01008,Wholesale,Guwahati
C01009,Customer_01009,Retail,Patna
C01010,Customer_01010,Corporate,Delhi
C01011,Customer_01011,Retail,Bengaluru
C01012,Customer_01012,Retail,Mumbai
C01013,Customer_01013,Retail,Patna
C01014,Customer_01014,Retail,Mumbai
C01015,Customer_01015,Retail,Raipur
C01016,Customer_01016,Online,Bengaluru
C01017,Customer_01017,Corporate,Jaipur
C01018,Customer_01018,Retail,Ahmedabad
C01019,Customer_01019,Online,Bengaluru
C01020,Customer_01020,Online,Delhi
C01021,Customer_01021,Online,Ahmedabad
C01022,Customer_01022,Wholesale,Bengaluru
C01023,Customer_01023,Retail,Patna
C01024,Customer_01024,Retail,Surat
C01025,Customer_01025,Online,Hyderabad
C01026,Customer_01026,Online,Delhi
C01027,Customer_01027,Retail,Bengaluru
C01028,Customer_01028,Retail,Guwahati
C01029,Customer_01029,Corporate,Pune
C01030,Customer_01030,Online,Ahmedabad
C01031,Customer_01031,Corporate,Mumbai
C01032,Customer_01032,Online,Guwahati
C01033,Customer_01033,Retail,Jaipur
C01034,Customer_01034,Online,Mumbai
C01035,Customer_01035,Online,Jaipur
C01036,Customer_01036,Retail,Bengaluru
C01037,Customer_01037,Wholesale,Chandigarh
C01038,Customer_01038,Online,Chandigarh
C01039,Customer_01039,Retail,Pune
C01040,Customer_01040,Online,Raipur
C01041,Customer_01041,Online,Nagpur
C01042,Customer_01042,Corporate,Bhubaneswar
C01043,Customer_01043,Retail,Bhubaneswar
C01044,Customer_01044,Retail,Nagpur
C01045,Customer_01045,Online,Chennai
C01046,Customer_01046,Retail,Pune
C01047,Customer_01047,Online,Mumbai
C01048,Customer_01048,Online,Chennai
C01049,Customer_01049,Retail,Bengaluru
C01050,Customer_01050,Wholesale,Nagpur
C01051,Customer_01051,Wholesale,Guwahati
C01052,Customer_01052,Retail,Hyderabad
C01053,Customer_01053,Corporate,Bhubaneswar
C01054,Customer_01054,Online,Chandigarh
C01055,Customer_01055,Online,Ahmedabad
C01056,Customer_01056,Online,Raipur
C01057,Customer_01057,Wholesale,Mumbai
C01058,Customer_01058,Corporate,Raipur
C01059,Customer_01059,Online,Jaipur
C01060,Customer_01060,Online,Ahmedabad
C01061,Customer_01061,Online,Lucknow
C01062,Customer_01062,Retail,Indore
C01063,Customer_01063,Online,Kochi
C01064,Customer_01064,Retail,Ahmedabad
C01065,Customer_01065,Retail,Chandigarh
C01066,Customer_01066,Retail,Pune
C01067,Customer_01067,Corporate,Surat
C01068,Customer_01068,Online,Ahmedabad
C01069,Customer_01069,Online,Patna
C01070,Customer_01070,Online,Lucknow
C01071,Customer_01071,Online,Lucknow
C01072,Customer_01072,Corporate,Pune
C01073,Customer_01073,Wholesale,Kochi
C01074,Customer_01074,Retail,Surat
C01075,Customer_01075,Retail,Bhubaneswar
C01076,Customer_01076,Online,Nagpur
C01077,Customer_01077,Online,Bhubaneswar
C01078,Customer_01078,Retail,Bengaluru
C01079,Customer_01079,Retail,Mumbai
C01080,Customer_01080,Online,Lucknow
C01081,Customer_01081,Retail,Pune
C01082,Customer_01082,Online,Chennai
C01083,Customer_01083,Corporate,Delhi
C01084,Customer_01084,Wholesale,Patna
C01085,Customer_01085,Retail,Bhopal
C01086,Customer_01086,Online,Nagpur
C01087,Customer_01087,Online,Pune
C01088,Customer_01088,Wholesale,Guwahati
C01089,Customer_01089,Corporate,Hyderabad
C01090,Customer_01090,Retail,Raipur
C01091,Customer_01091,Wholesale,Kolkata
C01092,Customer_01092,Online,Ahmedabad
C01093,Customer_01093,Online,Lucknow
C01094,Customer_01094,Retail,Pune
C01095,Customer_01095,Online,Mumbai
C01096,Customer_01096,Online,Guwahati
C01097,Customer_01097,Retail,Bhopal
C01098,Customer_01098,Retail,Guwahati
C01099,Customer_01099,Online,Jaipur
C01100,Customer_01100,Retail,Bhubaneswar
C01101,Customer_01101,Retail,Kochi
C01102,Customer_01102,Retail,Mumbai
C01103,Customer_01103,Online,Indore
C01104,Customer_01104,Online,Chandigarh
C01105,Customer_01105,Online,Mumbai
C01106,Customer_01106,Retail,Patna
C01107,Customer_01107,Online,Chennai
C01108,Customer_01108,Online,Patna
C01109,Customer_01109,Online,Ahmedabad
C01110,Customer_01110,Corporate,Chandigarh
C01111,Customer_01111,Retail,Bhopal
C01112,Customer_01112,Online,Pune
C01113,Customer_01113,Retail,Lucknow
C01114,Customer_01114,Wholesale,Ahmedabad
C01115,Customer_01115,Retail,Kochi
C01116,Customer_01116,Retail,Guwahati
C01117,Customer_01117,Retail,Bhopal
C01118,Customer_01118,Online,Delhi
C01119,Customer_01119,Retail,Bhopal
C01120,Customer_01120,Online,Indore
C01121,Customer_01121,Wholesale,Nagpur
C01122,Customer_01122,Retail,Chandigarh
C01123,Customer_01123,Online,Lucknow
C01124,Customer_01124,Retail,Bhopal
C01125,Customer_01125,Wholesale,Patna
C01126,Customer_01126,Online,Ahmedabad
C01127,Customer_01127,Retail,Indore
C01128,Customer_01128,Retail,Chennai
C01129,Customer_01129,Retail,Bhopal
C01130,Customer_01130,Corporate,Chandigarh
C01131,Customer_01131,Online,Surat
C01132,Customer_01132,Online,Kochi
C01133,Customer_01133,Online,Mumbai
C01134,Customer_01134,Retail,Mumbai
C01135,Customer_01135,Wholesale,Kochi
C01136,Customer_01136,Online,Bhopal
C01137,Customer_01137,Retail,Nagpur
C01138,Customer_01138,Retail,Nagpur
C01139,Customer_01139,Retail,Patna
C01140,Customer_01140,Wholesale,Raipur
C01141,Customer_01141,Corporate,Chennai
C01142,Customer_01142,Retail,Patna
C01143,Customer_01143,Wholesale,Nagpur
C01144,Customer_01144,Retail,Guwahati
C01145,Customer_01145,Corporate,Hyderabad
C01146,Customer_01146,Retail,Bhopal
C01147,Customer_01147,Wholesale,Jaipur
C01148,Customer_01148,Online,Chennai
C01149,Customer_01149,Online,Mumbai
C01150,Customer_01150,Wholesale,Surat
C01151,Customer_01151,Retail,Kochi
C01152,Customer_01152,Retail,Mumbai
C01153,Customer_01153,Retail,Kochi
C01154,Customer_01154,Retail,Jaipur
C01155,Customer_01155,Wholesale,Bengaluru
C01156,Customer_01156,Retail,Bhopal
C01157,Customer_01157,Retail,Indore
C01158,Customer_01158,Online,Kolkata
C01159,Customer_01159,Corporate,Pune
C01160,Customer_01160,Online,Ahmedabad
C01161,Customer_01161,Retail,Chennai
C01162,Customer_01162,Retail,Pune
C01163,Customer_01163,Corporate,Nagpur
C01164,Customer_01164,Retail,Delhi
C01165,Customer_01165,Retail,Bengaluru
C01166,Customer_01166,Online,Pune
C01167,Customer_01167,Online,Nagpur
C01168,Customer_01168,Online,Guwahati
C01169,Customer_01169,Retail,Surat
C01170,Customer_01170,Retail,Chandigarh
C01171,Customer_01171,Corporate,Chandigarh
C01172,Customer_01172,Retail,Mumbai
C01173,Customer_01173,Online,Surat
C01174,Customer_01174,Online,Bhopal
C01175,Customer_01175,Online,Pune
C01176,Customer_01176,Retail,Bhubaneswar
C01177,Customer_01177,Retail,Bhopal
C01178,Customer_01178,Online,Hyderabad
C01179,Customer_01179,Online,Kolkata
C01180,Customer_01180,Corporate,Indore
C01181,Customer_01181,Retail,Indore
C01182,Customer_01182,Retail,Lucknow
C01183,Customer_01183,Corporate,Raipur
C01184,Customer_01184,Online,Patna
C01185,Customer_01185,Online,Mumbai
C01186,Customer_01186,Retail,Bhubaneswar
C01187,Customer_01187,Online,Bengaluru
C01188,Customer_01188,Online,Indore
C01189,Customer_01189,Online,Bhopal
C01190,Customer_01190,Wholesale,Indore
C01191,Customer_01191,Retail,Indore
C01192,Customer_01192,Online,Delhi
C01193,Customer_01193,Retail,Jaipur
C01194,Customer_01194,Wholesale,Surat
C01195,Customer_01195,Corporate,Raipur
C01196,Customer_01196,Retail,Kochi
C01197,Customer_01197,Online,Surat
C01198,Customer_01198,Retail,Indore
C01199,Customer_01199,Online,Chandigarh
