Order_ID,Order_Line_ID,Customer_ID,Product_ID,Warehouse_ID,Order_Date,Ordered_Quantity,Fulfilled_Quantity,Order_Status
ORD0000198,ORD0000198-L2,C00006,P0118,W06,14-05-2024,1,0,Completed
ORD0000199,ORD0000199-L1,C00006,P0195,W15,26-05-2024,3,2,Completed
ORD0000200,ORD0000200-L1,C00006,P0038,W11,16-07-2024,2,1,Completed
ORD0000201,ORD0000201-L1,C00006,P0036,W09,28-07-2024,3,2,Completed
ORD0000202,ORD0000202-L1,C00006,P0098,W06,25-09-2024,1,0,Completed
ORD0000202,ORD0000202-L2,C00006,P0084,W10,25-09-2024,4,3,Completed
ORD0000203,ORD0000203-L1,C00006,P0062,W03,15-10-2024,4,3,Completed
ORD0000204,ORD0000204-L1,C00006,P0138,W10,18-10-2024,2,1,Completed
ORD0000205,ORD0000205-L1,C00006,P0187,W13,06-11-2024,1,0,Completed
ORD0000205,ORD0000205-L2,C00006,P0028,W02,06-11-2024,4,3,Completed
ORD0000205,ORD0000205-L3,C00006,P0063,W06,06-11-2024,2,1,Completed
ORD0000206,ORD0000206-L1,C00006,P0143,W02,14-11-2024,3,2,Completed
ORD0000206,ORD0000206-L2,C00006,P0049,W11,14-11-2024,2,1,Completed
ORD0000206,ORD0000206-L3,C00006,P0129,W09,14-11-2024,2,1,Completed
ORD0000207,ORD0000207-L1,C00006,P0083,W03,16-11-2024,3,2,Completed
ORD0000208,ORD0000208-L1,C00006,P0061,W10,10-12-2024,2,1,Completed
ORD0000209,ORD0000209-L1,C00006,P0116,W02,11-12-2024,1,0,Completed
ORD0000210,ORD0000210-L1,C00007,P0122,W11,08-02-2023,6,5,Completed
ORD0000210,ORD0000210-L2,C00007,P0047,W07,08-02-2023,1,0,Completed
ORD0000210,ORD0000210-L3,C00007,P0011,W06,08-02-2023,6,5,Completed
ORD0000211,ORD0000211-L1,C00007,P0024,W02,23-03-2023,3,2,Completed
ORD0000211,ORD0000211-L2,C00007,P0068,W13,23-03-2023,1,0,Completed
ORD0000212,ORD0000212-L1,C00007,P0184,W11,24-03-2023,4,3,Completed
ORD0000213,ORD0000213-L1,C00007,P0097,W15,14-04-2023,6,5,Completed
ORD0000214,ORD0000214-L1,C00007,P0039,W13,27-05-2023,7,6,Completed
ORD0000215,ORD0000215-L1,C00007,P0184,W01,16-07-2023,5,4,Completed
ORD0000216,ORD0000216-L1,C00007,P0110,W06,20-07-2023,6,5,Completed
ORD0000216,ORD0000216-L2,C00007,P0129,W05,20-07-2023,1,0,Completed
ORD0000217,ORD0000217-L1,C00007,P0166,W09,06-08-2023,7,6,Completed
ORD0000217,ORD0000217-L2,C00007,P0049,W11,06-08-2023,6,5,Completed
ORD0000218,ORD0000218-L1,C00007,P0142,W03,01-10-2023,3,2,Completed
ORD0000219,ORD0000219-L1,C00007,P0106,W06,05-11-2023,5,4,Completed
ORD0000220,ORD0000220-L1,C00007,P0173,W06,12-11-2023,2,1,Completed
ORD0000220,ORD0000220-L2,C00007,P0105,W12,12-11-2023,6,5,Completed
ORD0000221,ORD0000221-L1,C00007,P0008,W01,15-12-2023,2,1,Completed
ORD0000222,ORD0000222-L1,C00007,P0029,W12,15-01-2024,4,3,Completed
ORD0000223,ORD0000223-L1,C00007,P0089,W08,25-01-2024,7,2,Completed
ORD0000223,ORD0000223-L2,C00007,P0132,W13,25-01-2024,2,1,Completed
ORD0000224,ORD0000224-L1,C00007,P0158,W12,20-02-2024,7,6,Completed
ORD0000224,ORD0000224-L2,C00007,P0122,W15,20-02-2024,4,3,Completed
ORD0000225,ORD0000225-L1,C00007,P0013,W03,18-04-2024,5,4,Completed
ORD0000226,ORD0000226-L1,C00007,P0061,W01,04-05-2024,2,1,Completed
ORD0000227,ORD0000227-L1,C00007,P0020,W13,09-05-2024,4,3,Completed
ORD0000228,ORD0000228-L1,C00007,P0146,W14,10-05-2024,7,6,Completed
ORD0000229,ORD0000229-L1,C00007,P0001,W02,24-05-2024,2,1,Completed
ORD0000230,ORD0000230-L1,C00007,P0032,W03,30-05-2024,6,5,Completed
ORD0000231,ORD0000231-L1,C00007,P0036,W05,09-07-2024,4,3,Completed
ORD0000231,ORD0000231-L2,C00007,P0027,W06,09-07-2024,7,6,Completed
ORD0000232,ORD0000232-L1,C00007,P0024,W02,28-07-2024,3,2,Completed
ORD0000233,ORD0000233-L1,C00007,P0122,W10,19-08-2024,4,3,Completed
ORD0000233,ORD0000233-L2,C00007,P0037,W01,19-08-2024,2,1,Completed
ORD0000233,ORD0000233-L3,C00007,P0133,W07,19-08-2024,6,4,Completed
ORD0000234,ORD0000234-L1,C00007,P0041,W11,23-10-2024,4,3,Completed
ORD0000235,ORD0000235-L1,C00007,P0103,W14,23-11-2024,2,1,Completed
ORD0000235,ORD0000235-L2,C00007,P0182,W12,23-11-2024,3,2,Completed
ORD0000235,ORD0000235-L3,C00007,P0078,W06,23-11-2024,7,6,Completed
ORD0000236,ORD0000236-L1,C00008,P0188,W03,25-01-2023,3,2,Completed
ORD0000236,ORD0000236-L2,C00008,P0019,W13,25-01-2023,3,2,Completed
ORD0000237,ORD0000237-L1,C00008,P0030,W03,31-01-2023,2,1,Completed
ORD0000237,ORD0000237-L2,C00008,P0132,W15,31-01-2023,3,2,Completed
ORD0000238,ORD0000238-L1,C00008,P0134,W11,26-02-2023,3,2,Completed
ORD0000239,ORD0000239-L1,C00008,P0133,W04,19-03-2023,1,0,Completed
ORD0000240,ORD0000240-L1,C00008,P0068,W11,23-03-2023,2,1,Completed
ORD0000241,ORD0000241-L1,C00008,P0003,W11,31-03-2023,3,2,Completed
ORD0000241,ORD0000241-L2,C00008,P0163,W11,31-03-2023,1,0,Completed
ORD0000242,ORD0000242-L1,C00008,P0188,W05,06-05-2023,4,3,Completed
ORD0000242,ORD0000242-L2,C00008,P0019,W13,06-05-2023,1,0,Completed
ORD0000242,ORD0000242-L3,C00008,P0142,W02,06-05-2023,4,3,Completed
ORD0000243,ORD0000243-L1,C00008,P0111,W08,16-05-2023,3,2,Completed
ORD0000243,ORD0000243-L2,C00008,P0175,W01,16-05-2023,4,3,Completed
ORD0000244,ORD0000244-L1,C00008,P0003,W09,14-06-2023,4,3,Completed
ORD0000245,ORD0000245-L1,C00008,P0042,W05,20-06-2023,4,3,Completed
ORD0000245,ORD0000245-L2,C00008,P0198,W01,20-06-2023,1,0,Completed
ORD0000246,ORD0000246-L1,C00008,P0084,W09,26-06-2023,2,1,Completed
ORD0000246,ORD0000246-L2,C00008,P0200,W03,26-06-2023,1,0,Completed
ORD0000246,ORD0000246-L3,C00008,P0107,W02,26-06-2023,1,0,Completed
ORD0000247,ORD0000247-L1,C00008,P0036,W08,14-07-2023,3,2,Completed
ORD0000247,ORD0000247-L2,C00008,P0078,W06,14-07-2023,2,1,Completed
ORD0000247,ORD0000247-L3,C00008,P0042,W05,14-07-2023,4,3,Completed
ORD0000248,ORD0000248-L1,C00008,P0157,W03,17-07-2023,2,1,Completed
ORD0000249,ORD0000249-L1,C00008,P0049,W11,04-08-2023,3,2,Completed
ORD0000249,ORD0000249-L2,C00008,P0176,W02,04-08-2023,1,0,Completed
ORD0000250,ORD0000250-L1,C00008,P0159,W05,09-08-2023,3,2,Completed
ORD0000251,ORD0000251-L1,C00008,P0188,W03,24-09-2023,1,0,Completed
ORD0000251,ORD0000251-L2,C00008,P0164,W12,24-09-2023,4,3,Completed
ORD0000252,ORD0000252-L1,C00008,P0044,W04,06-11-2023,1,0,Completed
ORD0000253,ORD0000253-L1,C00008,P0082,W11,25-12-2023,4,1,Completed
ORD0000253,ORD0000253-L2,C00008,P0068,W11,25-12-2023,2,1,Completed
ORD0000254,ORD0000254-L1,C00008,P0044,W04,29-12-2023,2,0,Completed
ORD0000254,ORD0000254-L2,C00008,P0111,W02,29-12-2023,3,2,Completed
ORD0000255,ORD0000255-L1,C00008,P0032,W03,07-01-2024,3,2,Completed
ORD0000256,ORD0000256-L1,C00008,P0169,W06,13-01-2024,4,2,Completed
ORD0000257,ORD0000257-L1,C00008,P0053,W12,27-01-2024,4,3,Completed
ORD0000257,ORD0000257-L2,C00008,P0063,W11,27-01-2024,3,2,Completed
ORD0000257,ORD0000257-L3,C00008,P0178,W04,27-01-2024,2,1,Completed
ORD0000258,ORD0000258-L1,C00008,P0112,W02,22-02-2024,3,2,Completed
ORD0000259,ORD0000259-L1,C00008,P0078,W15,26-02-2024,1,0,Completed
ORD0000259,ORD0000259-L2,C00008,P0073,W14,26-02-2024,2,1,Completed
ORD0000259,ORD0000259-L3,C00008,P0108,W11,26-02-2024,3,2,Completed
ORD0000260,ORD0000260-L1,C00008,P0151,W10,14-04-2024,4,3,Completed
ORD0000261,ORD0000261-L1,C00008,P0031,W11,10-08-2024,3,2,Completed
ORD0000262,ORD0000262-L1,C00008,P0094,W06,02-09-2024,2,1,Completed
ORD0000263,ORD0000263-L1,C00008,P0094,W13,19-09-2024,3,2,Completed
ORD0000264,ORD0000264-L1,C00008,P0143,W05,22-09-2024,1,0,Completed
ORD0000264,ORD0000264-L2,C00008,P0157,W03,22-09-2024,3,2,Completed
ORD0000265,ORD0000265-L1,C00008,P0100,W10,02-10-2024,2,1,Completed
ORD0000265,ORD0000265-L2,C00008,P0031,W06,02-10-2024,2,1,Completed
ORD0000266,ORD0000266-L1,C00008,P0093,W11,08-10-2024,4,3,Completed
ORD0000267,ORD0000267-L1,C00008,P0095,W03,12-10-2024,2,1,Completed
ORD0000268,ORD0000268-L1,C00008,P0149,W08,27-10-2024,3,2,Completed
ORD0000269,ORD0000269-L1,C00008,P0014,W06,13-11-2024,2,1,Completed
ORD0000269,ORD0000269-L2,C00008,P0198,W09,13-11-2024,1,0,Completed
ORD0000270,ORD0000270-L1,C00008,P0014,W13,17-11-2024,3,2,Completed
ORD0000270,ORD0000270-L2,C00008,P0170,W10,17-11-2024,4,3,Completed
ORD0000271,ORD0000271-L1,C00009,P0161,W10,01-01-2023,6,5,Completed
ORD0000271,ORD0000271-L2,C00009,P0085,W09,01-01-2023,4,3,Completed
ORD0000272,ORD0000272-L1,C00009,P0195,W05,19-01-2023,2,1,Completed
ORD0000272,ORD0000272-L2,C00009,P0006,W02,19-01-2023,1,0,Completed
ORD0000273,ORD0000273-L1,C00009,P0073,W04,06-03-2023,1,0,Completed
ORD0000274,ORD0000274-L1,C00009,P0178,W02,12-03-2023,4,3,Completed
ORD0000274,ORD0000274-L2,C00009,P0191,W03,12-03-2023,7,6,Completed
ORD0000275,ORD0000275-L1,C00009,P0050,W11,31-03-2023,6,5,Completed
ORD0000275,ORD0000275-L2,C00009,P0032,W11,31-03-2023,2,1,Completed
ORD0000275,ORD0000275-L3,C00009,P0148,W11,31-03-2023,3,2,Completed
ORD0000276,ORD0000276-L1,C00009,P0122,W10,01-04-2023,7,6,Completed
ORD0000277,ORD0000277-L1,C00009,P0090,W04,21-04-2023,4,3,Completed
ORD0000277,ORD0000277-L2,C00009,P0045,W09,21-04-2023,1,0,Completed
ORD0000277,ORD0000277-L3,C00009,P0054,W11,21-04-2023,4,3,Completed
ORD0000278,ORD0000278-L1,C00009,P0182,W03,18-05-2023,4,3,Completed
ORD0000278,ORD0000278-L2,C00009,P0137,W14,18-05-2023,4,3,Completed
ORD0000279,ORD0000279-L1,C00009,P0058,W03,06-06-2023,4,3,Completed
ORD0000280,ORD0000280-L1,C00009,P0195,W12,09-06-2023,6,5,Completed
ORD0000280,ORD0000280-L2,C00009,P0119,W11,09-06-2023,6,5,Completed
ORD0000280,ORD0000280-L3,C00009,P0181,W13,09-06-2023,1,0,Completed
ORD0000281,ORD0000281-L1,C00009,P0137,W11,16-07-2023,6,5,Completed
ORD0000282,ORD0000282-L1,C00009,P0194,W11,01-08-2023,1,0,Completed
ORD0000282,ORD0000282-L2,C00009,P0012,W11,01-08-2023,5,4,Completed
ORD0000282,ORD0000282-L3,C00009,P0183,W01,01-08-2023,7,6,Completed
ORD0000283,ORD0000283-L1,C00009,P0136,W03,10-08-2023,1,0,Completed
ORD0000284,ORD0000284-L1,C00009,P0051,W11,11-08-2023,7,6,Completed
ORD0000285,ORD0000285-L1,C00009,P0008,W01,16-08-2023,6,5,Completed
ORD0000286,ORD0000286-L1,C00009,P0073,W01,03-09-2023,1,0,Completed
ORD0000287,ORD0000287-L1,C00009,P0105,W15,07-09-2023,3,2,Completed
ORD0000287,ORD0000287-L2,C00009,P0195,W11,07-09-2023,6,5,Completed
ORD0000288,ORD0000288-L1,C00009,P0036,W08,16-09-2023,7,6,Completed
ORD0000288,ORD0000288-L2,C00009,P0075,W11,16-09-2023,5,4,Completed
ORD0000288,ORD0000288-L3,C00009,P0044,W04,16-09-2023,2,1,Completed
ORD0000289,ORD0000289-L1,C00009,P0072,W02,05-10-2023,1,0,Completed
ORD0000290,ORD0000290-L1,C00009,P0069,W11,12-10-2023,2,1,Completed
ORD0000290,ORD0000290-L2,C00009,P0047,W11,12-10-2023,7,2,Completed
ORD0000291,ORD0000291-L1,C00009,P0032,W11,29-11-2023,3,0,Completed
ORD0000292,ORD0000292-L1,C00009,P0005,W11,09-12-2023,5,4,Completed
ORD0000292,ORD0000292-L2,C00009,P0185,W10,09-12-2023,3,1,Completed
ORD0000293,ORD0000293-L1,C00009,P0110,W11,11-02-2024,2,1,Completed
ORD0000294,ORD0000294-L1,C00009,P0022,W10,06-03-2024,3,2,Completed
ORD0000295,ORD0000295-L1,C00009,P0160,W04,28-03-2024,6,5,Completed
ORD0000296,ORD0000296-L1,C00009,P0085,W10,03-07-2024,7,6,Completed
ORD0000297,ORD0000297-L1,C00009,P0135,W12,11-07-2024,5,4,Completed
ORD0000298,ORD0000298-L1,C00009,P0183,W02,23-07-2024,,5,Completed
ORD0000298,ORD0000298-L2,C00009,P0095,W03,23-07-2024,7,6,Completed
ORD0000299,ORD0000299-L1,C00009,P0104,W04,24-09-2024,5,4,Completed
ORD0000300,ORD0000300-L1,C00009,P0191,W10,14-10-2024,2,1,Completed
ORD0000300,ORD0000300-L2,C00009,P0124,W02,14-10-2024,1,0,Completed
ORD0000301,ORD0000301-L1,C00010,P0047,W12,14-01-2023,97,93,Completed
ORD0000301,ORD0000301-L2,C00010,P0147,W03,14-01-2023,76,74,Completed
ORD0000302,ORD0000302-L1,C00010,P0162,W01,27-01-2023,76,73,Completed
ORD0000303,ORD0000303-L1,C00010,P0137,W08,28-01-2023,24,23,Completed
ORD0000304,ORD0000304-L1,C00010,P0028,W15,16-02-2023,11,10,Completed
ORD0000304,ORD0000304-L2,C00010,P0087,W14,16-02-2023,93,89,Completed
ORD0000304,ORD0000304-L3,C00010,P0012,W09,16-02-2023,21,20,Completed
ORD0000305,ORD0000305-L1,C00010,P0183,W02,12-03-2023,19,18,Completed
ORD0000305,ORD0000305-L2,C00010,P0061,W01,12-03-2023,17,16,Completed
ORD0000306,ORD0000306-L1,C00010,P0143,W07,26-05-2023,42,40,Completed
ORD0000307,ORD0000307-L1,C00010,P0038,W08,22-07-2023,74,73,Completed
ORD0000308,ORD0000308-L1,C00010,P0005,W08,10-09-2023,45,42,Completed
ORD0000309,ORD0000309-L1,C00010,P0162,W01,24-01-2024,19,18,Completed
ORD0000309,ORD0000309-L2,C00010,P0005,W14,24-01-2024,66,64,Completed
ORD0000310,ORD0000310-L1,C00010,P0079,W13,26-02-2024,14,13,Completed
ORD0000311,ORD0000311-L1,C00010,P0112,W06,12-03-2024,31,30,Completed
ORD0000312,ORD0000312-L1,C00010,P0123,W12,18-04-2024,99,96,Completed
ORD0000312,ORD0000312-L2,C00010,P0004,W08,18-04-2024,69,66,Completed
ORD0000313,ORD0000313-L1,C00010,P0114,W09,01-05-2024,66,65,Completed
ORD0000314,ORD0000314-L1,C00010,P0049,W05,19-06-2024,49,25,Completed
ORD0000314,ORD0000314-L2,C00010,P0184,W08,19-06-2024,48,45,Completed
ORD0000315,ORD0000315-L1,C00010,P0116,W09,29-07-2024,33,0,Cancelled
ORD0000316,ORD0000316-L1,C00010,P0183,W02,28-10-2024,55,52,Completed
ORD0000316,ORD0000316-L2,C00010,P0196,W03,28-10-2024,64,62,Completed
ORD0000316,ORD0000316-L3,C00010,P0062,W07,28-10-2024,66,64,Completed
ORD0000317,ORD0000317-L1,C00010,P0014,W14,27-12-2024,16,15,Completed
ORD0000317,ORD0000317-L2,C00010,P0131,W15,27-12-2024,96,82,Completed
ORD0000317,ORD0000317-L3,C00010,P0170,W14,27-12-2024,48,46,Completed
ORD0000318,ORD0000318-L1,C00011,P0015,W05,15-02-2023,2,0,Cancelled
ORD0000318,ORD0000318-L2,C00011,P0165,W14,15-02-2023,5,0,Cancelled
ORD0000319,ORD0000319-L1,C00011,P0126,W01,11-03-2023,2,1,Completed
ORD0000319,ORD0000319-L2,C00011,P0146,W14,11-03-2023,4,3,Completed
ORD0000319,ORD0000319-L3,C00011,P0155,W01,11-03-2023,7,6,Completed
ORD0000320,ORD0000320-L1,C00011,P0192,W04,06-05-2023,6,5,Completed
ORD0000321,ORD0000321-L1,C00011,P0008,W07,15-05-2023,1,0,Completed
ORD0000322,ORD0000322-L1,C00011,P0127,W04,19-06-2023,2,0,Cancelled
ORD0000323,ORD0000323-L1,C00011,P0136,W03,12-07-2023,2,1,Completed
ORD0000324,ORD0000324-L1,C00011,P0068,W13,16-07-2023,3,2,Completed
ORD0000324,ORD0000324-L2,C00011,P0038,W07,16-07-2023,3,2,Completed
ORD0000325,ORD0000325-L1,C00011,P0123,W09,16-07-2023,7,6,Completed
ORD0000326,ORD0000326-L1,C00011,P0041,W11,22-07-2023,1,0,Completed
ORD0000326,ORD0000326-L2,C00011,P0111,W08,22-07-2023,6,5,Completed
ORD0000326,ORD0000326-L3,C00011,P0087,W07,22-07-2023,5,4,Completed
ORD0000327,ORD0000327-L1,C00011,P0148,W02,21-08-2023,2,1,Completed
ORD0000327,ORD0000327-L2,C00011,P0015,W10,21-08-2023,2,1,Completed
ORD0000327,ORD0000327-L3,C00011,P0037,W04,21-08-2023,5,4,Completed
ORD0000328,ORD0000328-L1,C00011,P0075,W09,10-09-2023,3,2,Completed
ORD0000328,ORD0000328-L2,C00011,P0193,W04,10-09-2023,1,0,Completed
ORD0000329,ORD0000329-L1,C00011,P0044,W04,14-09-2023,3,2,Completed
ORD0000329,ORD0000329-L2,C00011,P0180,W04,14-09-2023,7,6,Completed
ORD0000330,ORD0000330-L1,C00011,P0162,W10,22-09-2023,1,0,Completed
ORD0000331,ORD0000331-L1,C00011,P0146,W07,28-09-2023,3,2,Completed
ORD0000332,ORD0000332-L1,C00011,P0020,W06,01-10-2023,7,6,Completed
ORD0000332,ORD0000332-L2,C00011,P0168,W04,01-10-2023,1,0,Completed
ORD0000333,ORD0000333-L1,C00011,P0044,W08,25-01-2024,7,5,Completed
ORD0000334,ORD0000334-L1,C00011,P0021,W07,09-02-2024,7,6,Completed
ORD0000334,ORD0000334-L2,C00011,P0095,W04,09-02-2024,2,1,Completed
ORD0000335,ORD0000335-L1,C00011,P0058,W04,12-02-2024,2,1,Completed
ORD0000335,ORD0000335-L2,C00011,P0178,W04,12-02-2024,3,0,Completed
ORD0000336,ORD0000336-L1,C00011,P0184,W01,18-02-2024,7,6,Completed
ORD0000336,ORD0000336-L2,C00011,P0111,W05,18-02-2024,1,0,Completed
ORD0000337,ORD0000337-L1,C00011,P0182,W07,23-02-2024,5,4,Completed
ORD0000338,ORD0000338-L1,C00011,P0004,W04,02-03-2024,1,0,Completed
ORD0000339,ORD0000339-L1,C00011,P0167,W05,24-03-2024,4,2,Completed
ORD0000340,ORD0000340-L1,C00011,P0186,W08,28-03-2024,1,0,Completed
ORD0000341,ORD0000341-L1,C00011,P0089,W08,01-04-2024,2,1,Completed
ORD0000341,ORD0000341-L2,C00011,P0121,W03,01-04-2024,7,6,Completed
ORD0000342,ORD0000342-L1,C00011,P0121,W07,02-04-2024,5,4,Completed
ORD0000343,ORD0000343-L1,C00011,P0198,W11,19-05-2024,3,1,Completed
ORD0000344,ORD0000344-L1,C00011,P0146,W07,23-05-2024,1,0,Completed
ORD0000344,ORD0000344-L2,C00011,P0087,W07,23-05-2024,7,6,Completed
ORD0000345,ORD0000345-L1,C00011,P0024,W02,10-06-2024,5,4,Completed
ORD0000346,ORD0000346-L1,C00011,P0030,W04,28-07-2024,7,5,Completed
ORD0000346,ORD0000346-L2,C00011,P0024,W03,28-07-2024,2,1,Completed
ORD0000346,ORD0000346-L3,C00011,P0118,W09,28-07-2024,7,4,Completed
ORD0000347,ORD0000347-L1,C00011,P0039,W07,09-08-2024,2,1,Completed
ORD0000348,ORD0000348-L1,C00011,P0116,W14,28-08-2024,4,2,Completed
ORD0000349,ORD0000349-L1,C00012,P0068,W06,13-01-2023,6,0,Cancelled
ORD0000350,ORD0000350-L1,C00012,P0165,W06,06-02-2023,2,1,Completed
ORD0000351,ORD0000351-L1,C00012,P0008,W01,09-02-2023,7,6,Completed
ORD0000351,ORD0000351-L2,C00012,P0187,W05,09-02-2023,1,0,Completed
ORD0000351,ORD0000351-L3,C00012,P0047,W10,09-02-2023,3,2,Completed
ORD0000352,ORD0000352-L1,C00012,P0197,W02,27-02-2023,3,2,Completed
ORD0000353,ORD0000353-L1,C00012,P0127,W11,17-03-2023,5,4,Completed
ORD0000354,ORD0000354-L1,C00012,P0005,W02,28-03-2023,6,5,Completed
ORD0000355,ORD0000355-L1,C00012,P0173,W06,18-05-2023,2,1,Completed
ORD0000356,ORD0000356-L1,C00012,P0008,W03,09-08-2023,5,4,Completed
ORD0000356,ORD0000356-L2,C00012,P0050,W06,09-08-2023,5,4,Completed
ORD0000357,ORD0000357-L1,C00012,P0103,W05,01-09-2023,3,2,Completed
ORD0000358,ORD0000358-L1,C00012,P0003,W06,09-09-2023,3,2,Completed
ORD0000359,ORD0000359-L1,C00012,P0048,W12,20-09-2023,2,1,Completed
ORD0000360,ORD0000360-L1,C00012,P0006,W10,01-10-2023,3,2,Completed
ORD0000361,ORD0000361-L1,C00012,P0159,W05,16-10-2023,4,3,Completed
ORD0000362,ORD0000362-L1,C00012,P0120,W13,20-10-2023,7,6,Completed
ORD0000363,ORD0000363-L1,C00012,P0029,W13,24-10-2023,4,3,Completed
ORD0000364,ORD0000364-L1,C00012,P0047,W12,12-11-2023,1,0,Completed
ORD0000364,ORD0000364-L2,C00012,P0195,W13,12-11-2023,6,5,Completed
ORD0000365,ORD0000365-L1,C00012,P0086,W15,20-11-2023,5,4,Completed
ORD0000366,ORD0000366-L1,C00012,P0093,W13,16-12-2023,5,2,Completed
ORD0000366,ORD0000366-L2,C00012,P0034,W03,16-12-2023,2,1,Completed
ORD0000367,ORD0000367-L1,C00012,P0016,W05,31-12-2023,3,2,Completed
ORD0000368,ORD0000368-L1,C00012,P0044,W14,28-01-2024,5,4,Completed
ORD0000369,ORD0000369-L1,C00012,P0154,W01,19-03-2024,1,0,Completed
ORD0000369,ORD0000369-L2,C00012,P0170,W14,19-03-2024,2,1,Completed
ORD0000369,ORD0000369-L3,C00012,P0025,W10,19-03-2024,4,3,Completed
ORD0000370,ORD0000370-L1,C00012,P0196,W03,21-03-2024,2,1,Completed
ORD0000371,ORD0000371-L1,C00012,P0123,W06,22-03-2024,1,0,Completed
ORD0000371,ORD0000371-L2,C00012,P0055,W13,22-03-2024,1,0,Completed
ORD0000372,ORD0000372-L1,C00012,P0200,W09,05-04-2024,5,4,Completed
ORD0000373,ORD0000373-L1,C00012,P0032,W11,02-07-2024,5,4,Completed
ORD0000373,ORD0000373-L2,C00012,P0077,W11,02-07-2024,3,2,Completed
ORD0000373,ORD0000373-L3,C00012,P0047,W05,02-07-2024,7,6,Completed
ORD0000374,ORD0000374-L1,C00012,P0135,W15,02-07-2024,2,1,Completed
ORD0000375,ORD0000375-L1,C00012,P0090,W07,01-08-2024,3,1,Completed
ORD0000376,ORD0000376-L1,C00012,P0049,W05,03-08-2024,2,1,Completed
ORD0000377,ORD0000377-L1,C00012,P0087,W01,21-08-2024,7,6,Completed
ORD0000377,ORD0000377-L2,C00012,P0079,W01,21-08-2024,5,4,Completed
ORD0000378,ORD0000378-L1,C00012,P0140,W13,03-09-2024,6,5,Completed
ORD0000379,ORD0000379-L1,C00012,P0109,W04,09-10-2024,3,2,Completed
ORD0000379,ORD0000379-L2,C00012,P0183,W02,09-10-2024,4,3,Completed
ORD0000380,ORD0000380-L1,C00012,P0051,W13,18-10-2024,2,1,Completed
ORD0000381,ORD0000381-L1,C00012,P0010,W01,15-12-2024,5,3,Completed
ORD0000382,ORD0000382-L1,C00012,P0088,W08,16-12-2024,1,0,Completed
ORD0000383,ORD0000383-L1,C00012,P0192,W04,22-12-2024,3,2,Completed
ORD0000384,ORD0000384-L1,C00013,P0117,W05,06-01-2023,6,5,Completed
ORD0000385,ORD0000385-L1,C00013,P0084,W10,28-04-2023,2,1,Completed
ORD0000386,ORD0000386-L1,C00013,P0073,W01,30-04-2023,3,2,Completed
ORD0000386,ORD0000386-L2,C00013,P0183,W02,30-04-2023,3,2,Completed
ORD0000387,ORD0000387-L1,C00013,P0095,W09,01-05-2023,4,3,Completed
ORD0000387,ORD0000387-L2,C00013,P0123,W03,01-05-2023,1,0,Completed
ORD0000388,ORD0000388-L1,C00013,P0038,W11,06-05-2023,5,4,Completed
ORD0000389,ORD0000389-L1,C00013,P0099,W09,02-06-2023,3,2,Completed
ORD0000390,ORD0000390-L1,C00013,P0128,W02,22-06-2023,1,0,Completed
ORD0000390,ORD0000390-L2,C00013,P0024,W03,22-06-2023,4,3,Completed
ORD0000391,ORD0000391-L1,C00013,P0004,W07,13-07-2023,2,1,Completed
ORD0000392,ORD0000392-L1,C00013,P0070,W04,17-08-2023,7,6,Completed
ORD0000393,ORD0000393-L1,C00013,P0048,W12,10-09-2023,7,6,Completed
ORD0000394,ORD0000394-L1,C00013,P0093,W11,26-09-2023,1,0,Completed
ORD0000395,ORD0000395-L1,C00013,P0031,W11,27-09-2023,3,2,Completed
ORD0000395,ORD0000395-L2,C00013,P0028,W13,27-09-2023,3,2,Completed
ORD0000396,ORD0000396-L1,C00013,P0060,W04,23-10-2023,2,1,Completed
ORD0000397,ORD0000397-L1,C00013,P0110,W11,04-11-2023,5,4,Completed
ORD0000397,ORD0000397-L2,C00013,P0169,W04,04-11-2023,4,1,Completed
ORD0000397,ORD0000397-L3,C00013,P0011,W05,04-11-2023,6,5,Completed
ORD0000398,ORD0000398-L1,C00013,P0195,W11,20-11-2023,1,0,Completed
ORD0000399,ORD0000399-L1,C00013,P0087,W09,04-12-2023,5,4,Completed
ORD0000399,ORD0000399-L2,C00013,P0014,W04,04-12-2023,6,5,Completed
ORD0000400,ORD0000400-L1,C00013,P0014,W06,26-12-2023,3,2,Completed
ORD0000401,ORD0000401-L1,C00013,P0187,W04,02-01-2024,4,3,Completed
ORD0000402,ORD0000402-L1,C00013,P0146,W13,05-01-2024,7,6,Completed
ORD0000402,ORD0000402-L2,C00013,P0149,W02,05-01-2024,4,3,Completed
ORD0000403,ORD0000403-L1,C00013,P0005,W06,07-01-2024,4,1,Completed
ORD0000404,ORD0000404-L1,C00013,P0048,W11,08-01-2024,3,2,Completed
ORD0000405,ORD0000405-L1,C00013,P0059,W07,11-02-2024,5,4,Completed
ORD0000405,ORD0000405-L2,C00013,P0050,W11,11-02-2024,4,3,Completed
ORD0000405,ORD0000405-L3,C00013,P0037,W01,11-02-2024,5,3,Completed
ORD0000406,ORD0000406-L1,C00013,P0104,W06,08-04-2024,7,6,Completed
ORD0000407,ORD0000407-L1,C00013,P0165,W14,10-05-2024,7,4,Completed
ORD0000408,ORD0000408-L1,C00013,P0177,W15,02-06-2024,7,6,Completed
ORD0000408,ORD0000408-L2,C00013,P0034,W03,02-06-2024,3,2,Completed
