Delivery_ID,Order_ID,Shipment_Date,Expected_Delivery_Date,Actual_Delivery_Date,Delivery_Status,Delivery_Region,Delivery_Accuracy_Flag,Damage_Flag,Carrier_ID
DLV0000266,ORD0000273,07-03-2023,12-03-2023,12-03-2023,Delivered,East,N,N,CAR15
DLV0000267,ORD0000274,14-03-2023,19-03-2023,21-03-2023,Delivered,East,Y,N,CAR01
DLV0000268,ORD0000275,02-04-2023,07-04-2023,06-04-2023,Delivered,East,Y,N,CAR14
DLV0000269,ORD0000276,02-04-2023,07-04-2023,06-04-2023,Delivered,East,Y,N,CAR09
DLV0000270,ORD0000277,23-04-2023,28-04-2023,28-04-2023,Delivered,East,Y,N,CAR07
DLV0000271,ORD0000278,21-05-2023,26-05-2023,26-05-2023,Delivered,East,Y,N,CAR09
DLV0000272,ORD0000279,08-06-2023,13-06-2023,18-06-2023,Delivered,East,Y,N,CAR01
DLV0000273,ORD0000280,12-06-2023,17-06-2023,20-06-2023,Delivered,East,Y,N,CAR14
DLV0000274,ORD0000281,17-07-2023,22-07-2023,22-07-2023,Delivered,East,Y,N,CAR06
DLV0000275,ORD0000282,03-08-2023,08-08-2023,08-08-2023,Delivered,East,Y,N,CAR03
DLV0000276,ORD0000283,11-08-2023,16-08-2023,15-08-2023,Delivered,East,Y,N,CAR08
DLV0000277,ORD0000284,13-08-2023,18-08-2023,24-08-2023,Delivered,East,Y,N,CAR04
DLV0000278,ORD0000285,17-08-2023,22-08-2023,21-08-2023,Delivered,East,Y,N,CAR09
DLV0000279,ORD0000286,06-09-2023,11-09-2023,10-09-2023,Delivered,East,Y,N,CAR03
DLV0000280,ORD0000287,08-09-2023,13-09-2023,11-09-2023,Delivered,East,Y,N,CAR05
DLV0000281,ORD0000288,18-09-2023,23-09-2023,05-10-2023,Delivered,East,Y,N,CAR10
DLV0000282,ORD0000289,06-10-2023,11-10-2023,15-10-2023,Delivered,East,Y,N,CAR07
DLV0000283,ORD0000290,14-10-2023,19-10-2023,18-10-2023,Delivered,East,Y,N,CAR05
DLV0000284,ORD0000291,01-12-2023,06-12-2023,14-12-2023,Delivered,East,Y,Y,CAR08
DLV0000285,ORD0000292,12-12-2023,17-12-2023,17-12-2023,Delivered,East,Y,N,CAR12
DLV0000286,ORD0000293,11-02-2024,16-02-2024,16-02-2024,Delivered,East,Y,N,CAR14
DLV0000287,ORD0000294,08-03-2024,13-03-2024,15-03-2024,Delivered,East,Y,N,CAR13
DLV0000288,ORD0000295,30-03-2024,04-04-2024,09-04-2024,Delivered,East,Y,N,CAR02
DLV0000289,ORD0000296,06-07-2024,11-07-2024,10-07-2024,Delivered,East,Y,N,CAR15
DLV0000290,ORD0000297,12-07-2024,17-07-2024,18-07-2024,Delivered,East,Y,N,CAR08
DLV0000291,ORD0000298,25-07-2024,30-07-2024,30-07-2024,Delivered,East,Y,N,CAR13
DLV0000292,ORD0000299,27-09-2024,02-10-2024,09-10-2024,Delivered,East,Y,N,CAR04
DLV0000293,ORD0000300,16-10-2024,21-10-2024,23-10-2024,Delivered,East,N,N,CAR01
DLV0000294,ORD0000301,14-01-2023,18-01-2023,18-01-2023,Delivered,Central,Y,N,CAR03
DLV0000295,ORD0000302,28-01-2023,01-02-2023,02-02-2023,Delivered,Central,Y,N,CAR05
DLV0000296,ORD0000303,30-01-2023,03-02-2023,03-02-2023,Delivered,Central,Y,N,CAR07
DLV0000297,ORD0000304,18-02-2023,22-02-2023,23-02-2023,Delivered,Central,Y,N,CAR13
DLV0000298,ORD0000305,14-03-2023,18-03-2023,17-03-2023,Delivered,Central,Y,N,CAR08
DLV0000299,ORD0000306,28-05-2023,01-06-2023,31-05-2023,Delivered,Central,Y,N,CAR15
DLV0000300,ORD0000307,24-07-2023,28-07-2023,01-08-2023,Delivered,Central,Y,N,CAR15
DLV0000301,ORD0000308,12-09-2023,16-09-2023,18-09-2023,Delivered,Central,Y,N,CAR07
DLV0000302,ORD0000309,27-01-2024,31-01-2024,13-02-2024,Delivered,Central,Y,N,CAR01
DLV0000303,ORD0000310,29-02-2024,04-03-2024,07-03-2024,Delivered,Central,Y,N,CAR13
DLV0000304,ORD0000311,12-03-2024,16-03-2024,16-03-2024,Delivered,Central,Y,N,CAR06
DLV0000305,ORD0000312,19-04-2024,23-04-2024,23-04-2024,Delivered,Central,Y,N,CAR13
DLV0000306,ORD0000313,03-05-2024,07-05-2024,09-05-2024,Delivered,Central,Y,N,CAR12
DLV0000307,ORD0000314,21-06-2024,25-06-2024,24-06-2024,Delivered,Central,Y,N,CAR03
DLV0000308,ORD0000316,30-10-2024,03-11-2024,02-11-2024,Delivered,Central,Y,N,CAR11
DLV0000309,ORD0000317,30-12-2024,03-01-2025,,In Transit,Central,Y,N,CAR07
DLV0000310,ORD0000319,12-03-2023,15-03-2023,18-03-2023,Delivered,West,Y,N,CAR14
DLV0000311,ORD0000320,07-05-2023,10-05-2023,14-05-2023,Delivered,West,Y,N,CAR11
DLV0000312,ORD0000321,16-05-2023,19-05-2023,18-05-2023,Delivered,West,Y,N,CAR06
DLV0000313,ORD0000323,15-07-2023,18-07-2023,17-07-2023,Delivered,West,Y,N,CAR15
DLV0000314,ORD0000324,17-07-2023,20-07-2023,20-07-2023,Delivered,West,Y,N,CAR01
DLV0000315,ORD0000325,17-07-2023,20-07-2023,20-07-2023,Delivered,West,Y,N,CAR05
DLV0000316,ORD0000326,25-07-2023,28-07-2023,28-07-2023,Delivered,West,Y,N,CAR08
DLV0000317,ORD0000327,22-08-2023,25-08-2023,24-08-2023,Delivered,West,Y,N,CAR03
DLV0000318,ORD0000328,11-09-2023,14-09-2023,14-09-2023,Delivered,West,Y,N,CAR12
DLV0000319,ORD0000329,15-09-2023,18-09-2023,18-09-2023,Delivered,West,Y,N,CAR04
DLV0000320,ORD0000330,23-09-2023,26-09-2023,29-09-2023,Delivered,West,Y,N,CAR02
DLV0000321,ORD0000331,30-09-2023,03-10-2023,02-10-2023,Delivered,West,N,N,CAR14
DLV0000322,ORD0000332,01-10-2023,04-10-2023,04-10-2023,Delivered,West,Y,N,CAR02
DLV0000323,ORD0000333,28-01-2024,31-01-2024,31-01-2024,Delivered,West,Y,N,CAR14
DLV0000324,ORD0000334,10-02-2024,13-02-2024,13-02-2024,Delivered,West,Y,N,CAR14
DLV0000325,ORD0000335,13-02-2024,16-02-2024,15-02-2024,Delivered,West,Y,N,CAR12
DLV0000326,ORD0000336,19-02-2024,22-02-2024,25-02-2024,Delivered,West,Y,N,CAR12
DLV0000327,ORD0000337,26-02-2024,29-02-2024,28-02-2024,Delivered,West,Y,N,CAR01
DLV0000328,ORD0000338,03-03-2024,06-03-2024,06-04-2024,Delivered,West,Y,N,CAR10
DLV0000329,ORD0000339,25-03-2024,28-03-2024,27-03-2024,Delivered,West,Y,N,CAR14
DLV0000330,ORD0000340,28-03-2024,31-03-2024,30-03-2024,Delivered,West,Y,N,CAR14
DLV0000331,ORD0000341,01-04-2024,04-04-2024,08-04-2024,Delivered,West,Y,N,CAR14
DLV0000332,ORD0000342,04-04-2024,07-04-2024,06-04-2024,Delivered,West,Y,N,CAR11
DLV0000333,ORD0000343,21-05-2024,24-05-2024,23-05-2024,Delivered,West,N,N,CAR15
DLV0000334,ORD0000344,25-05-2024,28-05-2024,28-05-2024,Delivered,West,Y,N,CAR07
DLV0000335,ORD0000345,12-06-2024,15-06-2024,14-06-2024,Delivered,West,Y,N,CAR04
DLV0000336,ORD0000346,28-07-2024,31-07-2024,30-07-2024,Delivered,West,Y,N,CAR11
DLV0000337,ORD0000347,11-08-2024,14-08-2024,13-08-2024,Delivered,West,Y,N,CAR02
DLV0000338,ORD0000348,29-08-2024,01-09-2024,03-09-2024,Delivered,West,Y,N,CAR08
DLV0000339,ORD0000350,08-02-2023,11-02-2023,10-02-2023,Delivered,North,Y,N,CAR03
DLV0000340,ORD0000351,10-02-2023,13-02-2023,18-02-2023,Delivered,North,Y,N,CAR10
DLV0000341,ORD0000352,28-02-2023,03-03-2023,17-03-2023,Delivered,North,Y,N,CAR07
DLV0000342,ORD0000353,18-03-2023,21-03-2023,27-03-2023,Delivered,North,Y,N,CAR02
DLV0000343,ORD0000354,28-03-2023,31-03-2023,30-03-2023,Delivered,North,Y,N,CAR02
DLV0000344,ORD0000355,19-05-2023,,21-05-2023,Delivered,North,Y,N,CAR11
DLV0000345,ORD0000356,09-08-2023,12-08-2023,23-08-2023,Delivered,North,Y,N,CAR12
DLV0000346,ORD0000357,03-09-2023,06-09-2023,05-09-2023,Delivered,North,Y,N,CAR04
DLV0000347,ORD0000358,12-09-2023,15-09-2023,28-09-2023,Delivered,North,Y,N,CAR15
DLV0000348,ORD0000359,22-09-2023,25-09-2023,24-09-2023,Delivered,North,Y,N,CAR07
DLV0000349,ORD0000360,02-10-2023,05-10-2023,05-10-2023,Delivered,North,Y,N,CAR12
DLV0000350,ORD0000361,17-10-2023,20-10-2023,21-10-2023,Delivered,North,Y,N,CAR15
DLV0000351,ORD0000362,22-10-2023,25-10-2023,25-10-2023,Delivered,North,Y,N,CAR14
DLV0000352,ORD0000363,26-10-2023,29-10-2023,28-10-2023,Delivered,North,Y,N,CAR03
DLV0000353,ORD0000364,13-11-2023,16-11-2023,15-11-2023,Delivered,North,Y,N,CAR07
DLV0000354,ORD0000365,21-11-2023,24-11-2023,23-11-2023,Delivered,North,Y,N,CAR02
DLV0000355,ORD0000366,18-12-2023,21-12-2023,05-01-2024,Delivered,North,Y,N,CAR06
DLV0000356,ORD0000367,02-01-2024,05-01-2024,05-01-2024,Delivered,North,Y,N,CAR15
DLV0000357,ORD0000368,30-01-2024,02-02-2024,01-02-2024,Delivered,North,Y,N,CAR01
DLV0000358,ORD0000369,22-03-2024,25-03-2024,25-03-2024,Delivered,North,N,N,CAR04
DLV0000359,ORD0000370,23-03-2024,26-03-2024,26-03-2024,Delivered,North,Y,N,CAR09
DLV0000360,ORD0000371,24-03-2024,27-03-2024,27-03-2024,Delivered,North,Y,N,CAR13
DLV0000361,ORD0000372,07-04-2024,10-04-2024,09-04-2024,Delivered,North,Y,N,CAR02
DLV0000362,ORD0000373,03-07-2024,06-07-2024,05-07-2024,Delivered,North,Y,N,CAR14
DLV0000363,ORD0000374,02-07-2024,05-07-2024,09-07-2024,Delivered,North,Y,N,CAR08
DLV0000364,ORD0000375,02-08-2024,05-08-2024,06-08-2024,Delivered,North,Y,N,CAR14
DLV0000365,ORD0000376,04-08-2024,07-08-2024,06-08-2024,Delivered,North,Y,N,CAR06
DLV0000366,ORD0000377,22-08-2024,25-08-2024,24-08-2024,Delivered,North,Y,N,CAR06
DLV0000367,ORD0000378,03-09-2024,06-09-2024,05-09-2024,Delivered,North,Y,N,CAR08
DLV0000368,ORD0000379,12-10-2024,15-10-2024,15-10-2024,Delivered,North,Y,N,CAR14
DLV0000369,ORD0000380,19-10-2024,22-10-2024,22-10-2024,Delivered,North,Y,N,CAR12
DLV0000370,ORD0000381,18-12-2024,21-12-2024,20-12-2024,Delivered,North,Y,N,CAR04
DLV0000371,ORD0000382,18-12-2024,21-12-2024,20-12-2024,Delivered,North,Y,N,CAR04
DLV0000372,ORD0000383,24-12-2024,27-12-2024,02-01-2025,Delivered,North,Y,N,CAR15
DLV0000373,ORD0000384,08-01-2023,13-01-2023,16-01-2023,Delivered,East,Y,N,CAR01
DLV0000374,ORD0000385,29-04-2023,04-05-2023,10-05-2023,Delivered,East,Y,Y,CAR10
DLV0000375,ORD0000386,01-05-2023,06-05-2023,06-05-2023,Delivered,East,Y,N,CAR14
DLV0000376,ORD0000387,02-05-2023,07-05-2023,15-05-2023,Delivered,East,Y,N,CAR15
DLV0000377,ORD0000388,07-05-2023,12-05-2023,11-05-2023,Delivered,East,Y,N,CAR14
DLV0000378,ORD0000389,04-06-2023,09-06-2023,09-06-2023,Delivered,East,Y,N,CAR03
DLV0000379,ORD0000390,23-06-2023,28-06-2023,01-07-2023,Delivered,East,Y,N,CAR14
DLV0000380,ORD0000391,15-07-2023,20-07-2023,25-07-2023,Delivered,East,Y,N,CAR13
DLV0000381,ORD0000392,20-08-2023,25-08-2023,25-08-2023,Delivered,East,Y,N,CAR04
DLV0000382,ORD0000393,12-09-2023,17-09-2023,21-09-2023,Delivered,East,Y,N,CAR13
DLV0000383,ORD0000394,28-09-2023,03-10-2023,25-10-2023,Delivered,East,Y,N,CAR05
DLV0000384,ORD0000395,28-09-2023,03-10-2023,02-10-2023,Delivered,East,Y,N,CAR04
DLV0000385,ORD0000396,24-10-2023,29-10-2023,29-10-2023,Delivered,East,Y,N,CAR03
DLV0000386,ORD0000397,06-11-2023,11-11-2023,10-11-2023,Delivered,East,Y,N,CAR12
DLV0000387,ORD0000398,21-11-2023,26-11-2023,26-11-2023,Delivered,East,Y,N,CAR10
DLV0000388,ORD0000399,07-12-2023,12-12-2023,17-12-2023,Delivered,East,Y,N,CAR12
DLV0000389,ORD0000400,27-12-2023,01-01-2024,08-01-2024,Delivered,East,Y,N,CAR02
DLV0000390,ORD0000401,03-01-2024,08-01-2024,07-01-2024,Delivered,East,Y,N,CAR05
DLV0000391,ORD0000402,05-01-2024,10-01-2024,30-01-2024,Delivered,East,Y,N,CAR12
DLV0000392,ORD0000403,09-01-2024,14-01-2024,19-01-2024,Delivered,East,Y,N,CAR04
DLV0000393,ORD0000404,10-01-2024,15-01-2024,15-01-2024,Delivered,East,Y,N,CAR02
DLV0000394,ORD0000405,13-02-2024,18-02-2024,28-02-2024,Delivered,East,Y,N,CAR05
DLV0000395,ORD0000406,09-04-2024,14-04-2024,16-04-2024,Delivered,East,Y,N,CAR13
DLV0000396,ORD0000407,11-05-2024,16-05-2024,30-05-2024,Delivered,East,Y,N,CAR07
DLV0000397,ORD0000408,04-06-2024,09-06-2024,09-06-2024,Delivered,East,Y,N,CAR10
DLV0000398,ORD0000409,08-06-2024,13-06-2024,13-06-2024,Delivered,East,Y,N,CAR05
DLV0000399,ORD0000410,02-08-2024,07-08-2024,09-08-2024,Delivered,East,Y,N,CAR09
DLV0000400,ORD0000411,04-11-2024,09-11-2024,14-11-2024,Delivered,East,Y,N,CAR03
DLV0000401,ORD0000412,04-11-2024,09-11-2024,09-11-2024,Delivered,East,Y,N,CAR14
DLV0000402,ORD0000413,08-11-2024,13-11-2024,14-11-2024,Delivered,East,Y,N,CAR12
DLV0000403,ORD0000414,03-12-2024,08-12-2024,11-12-2024,Delivered,East,Y,N,CAR14
DLV0000404,ORD0000415,16-12-2024,21-12-2024,21-12-2024,Delivered,East,N,N,CAR10
DLV0000405,ORD0000416,29-01-2023,02-02-2023,01-02-2023,Delivered,Central,Y,N,CAR04
DLV0000406,ORD0000417,22-02-2023,26-02-2023,26-02-2023,Delivered,Central,Y,N,CAR14
DLV0000407,ORD0000418,24-04-2023,28-04-2023,20-05-2023,Delivered,Central,Y,N,CAR07
DLV0000408,ORD0000419,07-07-2023,11-07-2023,10-07-2023,Delivered,Central,Y,N,CAR09
DLV0000409,ORD0000420,20-08-2023,24-08-2023,24-08-2023,Delivered,Central,Y,N,CAR14
DLV0000410,ORD0000422,01-11-2023,05-11-2023,14-11-2023,Delivered,Central,Y,N,CAR15
DLV0000411,ORD0000423,24-11-2023,28-11-2023,28-11-2023,Delivered,Central,Y,N,CAR03
DLV0000412,ORD0000424,27-12-2023,31-12-2023,04-01-2024,Delivered,Central,Y,N,CAR01
DLV0000413,ORD0000425,21-04-2024,25-04-2024,23-04-2024,Delivered,Central,Y,N,CAR06
DLV0000414,ORD0000427,25-07-2024,29-07-2024,31-07-2024,Delivered,Central,Y,N,CAR13
DLV0000415,ORD0000428,30-07-2024,03-08-2024,11-08-2024,Delivered,Central,Y,N,CAR08
DLV0000416,ORD0000429,12-09-2024,16-09-2024,22-09-2024,Delivered,Central,Y,N,CAR14
DLV0000417,ORD0000430,13-09-2024,17-09-2024,17-09-2024,Delivered,Central,Y,N,CAR06
DLV0000418,ORD0000431,07-10-2024,11-10-2024,10-10-2024,Delivered,Central,Y,N,CAR02
DLV0000419,ORD0000432,08-10-2024,12-10-2024,11-10-2024,Delivered,Central,Y,N,CAR09
DLV0000420,ORD0000433,15-10-2024,19-10-2024,31-10-2024,Delivered,Central,N,N,CAR12
DLV0000421,ORD0000434,26-10-2024,30-10-2024,01-11-2024,Delivered,Central,Y,N,CAR15
DLV0000422,ORD0000435,15-12-2024,19-12-2024,19-12-2024,Delivered,Central,Y,N,CAR03
DLV0000423,ORD0000436,07-01-2023,10-01-2023,09-01-2023,Delivered,North,Y,N,CAR05
DLV0000424,ORD0000437,08-01-2023,11-01-2023,10-01-2023,Delivered,North,Y,N,CAR09
DLV0000425,ORD0000438,07-02-2023,10-02-2023,09-02-2023,Delivered,North,Y,N,CAR08
DLV0000426,ORD0000439,08-02-2023,11-02-2023,10-02-2023,Delivered,North,Y,N,CAR02
DLV0000427,ORD0000440,28-02-2023,03-03-2023,02-03-2023,Delivered,North,N,N,CAR11
DLV0000428,ORD0000441,02-03-2023,05-03-2023,05-03-2023,Delivered,North,Y,N,CAR02
DLV0000429,ORD0000442,21-05-2023,24-05-2023,23-05-2023,Delivered,North,Y,N,CAR03
DLV0000430,ORD0000443,23-05-2023,26-05-2023,29-05-2023,Delivered,North,Y,N,CAR03
DLV0000431,ORD0000444,23-06-2023,26-06-2023,26-06-2023,Delivered,North,Y,N,CAR14
DLV0000432,ORD0000445,06-07-2023,09-07-2023,12-07-2023,Delivered,North,Y,N,CAR14
DLV0000433,ORD0000446,17-07-2023,20-07-2023,20-07-2023,Delivered,North,Y,N,CAR14
DLV0000434,ORD0000447,19-07-2023,22-07-2023,01-08-2023,Delivered,North,Y,N,CAR06
DLV0000435,ORD0000448,14-08-2023,17-08-2023,28-08-2023,Delivered,North,Y,N,CAR13
DLV0000436,ORD0000449,17-08-2023,20-08-2023,20-08-2023,Delivered,North,Y,N,CAR12
DLV0000437,ORD0000450,06-09-2023,09-09-2023,17-09-2023,Delivered,North,Y,N,CAR06
DLV0000438,ORD0000451,27-10-2023,30-10-2023,30-10-2023,Delivered,North,Y,N,CAR02
DLV0000439,ORD0000452,29-10-2023,01-11-2023,01-11-2023,Delivered,North,Y,Y,CAR12
DLV0000440,ORD0000453,03-01-2024,06-01-2024,06-01-2024,Delivered,North,Y,N,CAR05
DLV0000441,ORD0000454,22-01-2024,25-01-2024,25-01-2024,Delivered,North,Y,N,CAR13
DLV0000442,ORD0000455,23-01-2024,26-01-2024,12-02-2024,Delivered,North,Y,Y,CAR09
DLV0000443,ORD0000456,24-01-2024,27-01-2024,26-01-2024,Delivered,North,Y,N,CAR09
DLV0000444,ORD0000457,29-02-2024,03-03-2024,21-03-2024,Delivered,North,N,N,CAR12
DLV0000445,ORD0000458,03-04-2024,06-04-2024,06-04-2024,Delivered,North,Y,N,CAR11
DLV0000446,ORD0000459,15-04-2024,18-04-2024,14-05-2024,Delivered,North,Y,N,CAR09
DLV0000447,ORD0000460,05-06-2024,08-06-2024,07-06-2024,Delivered,North,Y,N,CAR15
DLV0000448,ORD0000461,11-06-2024,14-06-2024,17-07-2024,Delivered,North,Y,N,CAR03
DLV0000449,ORD0000462,14-07-2024,17-07-2024,17-07-2024,Delivered,North,Y,N,CAR07
DLV0000450,ORD0000463,15-08-2024,18-08-2024,18-08-2024,Delivered,North,Y,N,CAR02
DLV0000451,ORD0000464,04-09-2024,07-09-2024,06-09-2024,Delivered,North,Y,N,CAR13
DLV0000452,ORD0000465,07-09-2024,10-09-2024,09-09-2024,Delivered,North,Y,N,CAR01
DLV0000453,ORD0000466,17-09-2024,20-09-2024,20-09-2024,Delivered,North,Y,N,CAR11
DLV0000454,ORD0000467,17-09-2024,20-09-2024,05-10-2024,Delivered,North,Y,N,CAR11
DLV0000455,ORD0000468,19-09-2024,22-09-2024,22-09-2024,Delivered,North,Y,N,CAR10
DLV0000456,ORD0000469,05-10-2024,08-10-2024,07-10-2024,Delivered,North,Y,N,CAR02
DLV0000457,ORD0000470,08-10-2024,11-10-2024,10-10-2024,Delivered,North,Y,N,CAR09
DLV0000458,ORD0000471,03-12-2024,06-12-2024,06-12-2024,Delivered,North,Y,N,CAR08
DLV0000459,ORD0000472,11-12-2024,14-12-2024,26-12-2024,Delivered,North,Y,N,CAR03
DLV0000460,ORD0000473,30-12-2024,02-01-2025,,In Transit,North,Y,N,CAR06
DLV0000461,ORD0000474,31-12-2024,03-01-2025,,In Transit,North,Y,N,CAR10
DLV0000462,ORD0000475,14-01-2023,17-01-2023,16-01-2023,Delivered,West,Y,N,CAR06
DLV0000463,ORD0000476,14-01-2023,17-01-2023,16-01-2023,Delivered,West,Y,N,CAR07
DLV0000464,ORD0000477,04-04-2023,07-04-2023,06-04-2023,Delivered,West,Y,N,CAR03
DLV0000465,ORD0000478,01-05-2023,04-05-2023,04-05-2023,Delivered,West,Y,N,CAR13
DLV0000466,ORD0000479,04-05-2023,07-05-2023,07-05-2023,Delivered,West,Y,N,CAR04
DLV0000467,ORD0000480,19-08-2023,22-08-2023,25-08-2023,Delivered,West,Y,N,CAR01
DLV0000468,ORD0000481,20-08-2023,23-08-2023,22-08-2023,Delivered,West,Y,N,CAR02
DLV0000469,ORD0000482,23-09-2023,26-09-2023,27-09-2023,Delivered,West,Y,N,CAR14
DLV0000470,ORD0000483,17-11-2023,20-11-2023,20-11-2023,Delivered,West,Y,N,CAR01
DLV0000471,ORD0000484,05-12-2023,08-12-2023,07-12-2023,Delivered,West,Y,N,CAR10
DLV0000472,ORD0000485,01-02-2024,04-02-2024,04-02-2024,Delivered,West,Y,N,CAR13
DLV0000473,ORD0000486,12-02-2024,15-02-2024,15-02-2024,Delivered,West,Y,N,CAR11
DLV0000474,ORD0000487,19-02-2024,22-02-2024,22-02-2024,Delivered,West,Y,N,CAR07
DLV0000475,ORD0000488,25-02-2024,28-02-2024,27-02-2024,Delivered,West,Y,N,CAR13
DLV0000476,ORD0000489,09-04-2024,12-04-2024,12-04-2024,Delivered,West,Y,N,CAR13
DLV0000477,ORD0000490,24-04-2024,27-04-2024,03-05-2024,Delivered,West,Y,N,CAR15
DLV0000478,ORD0000491,02-05-2024,05-05-2024,05-05-2024,Delivered,West,Y,N,CAR12
DLV0000479,ORD0000492,20-05-2024,23-05-2024,22-05-2024,Delivered,West,Y,N,CAR04
DLV0000480,ORD0000493,30-06-2024,03-07-2024,27-07-2024,Delivered,West,Y,N,CAR10
DLV0000481,ORD0000494,27-08-2024,30-08-2024,29-08-2024,Delivered,West,Y,N,CAR14
DLV0000482,ORD0000495,01-11-2024,04-11-2024,03-11-2024,Delivered,West,Y,N,CAR12
DLV0000483,ORD0000496,03-12-2024,06-12-2024,06-12-2024,Delivered,West,Y,N,CAR10
DLV0000484,ORD0000497,14-12-2024,17-12-2024,17-12-2024,Delivered,West,Y,N,CAR10
DLV0000485,ORD0000498,07-01-2023,12-01-2023,14-01-2023,Delivered,East,Y,N,CAR06
DLV0000486,ORD0000499,27-02-2023,04-03-2023,03-03-2023,Delivered,East,Y,N,CAR09
DLV0000487,ORD0000500,10-03-2023,15-03-2023,14-03-2023,Delivered,East,Y,N,CAR02
DLV0000488,ORD0000501,24-03-2023,29-03-2023,29-03-2023,Delivered,East,Y,N,CAR06
DLV0000489,ORD0000502,24-03-2023,29-03-2023,31-03-2023,Delivered,East,Y,Y,CAR02
DLV0000490,ORD0000503,02-04-2023,07-04-2023,07-04-2023,Delivered,East,Y,N,CAR02
DLV0000491,ORD0000504,07-04-2023,12-04-2023,12-04-2023,Delivered,East,Y,N,CAR07
DLV0000492,ORD0000505,07-07-2023,12-07-2023,23-07-2023,Delivered,East,Y,N,CAR15
DLV0000493,ORD0000506,11-07-2023,16-07-2023,16-07-2023,Delivered,East,Y,N,CAR12
DLV0000494,ORD0000507,21-09-2023,26-09-2023,27-09-2023,Delivered,East,Y,N,CAR07
DLV0000495,ORD0000508,04-10-2023,09-10-2023,11-10-2023,Delivered,East,Y,N,CAR13
DLV0000496,ORD0000509,11-11-2023,16-11-2023,20-11-2023,Delivered,East,Y,N,CAR12
DLV0000497,ORD0000510,26-11-2023,01-12-2023,02-12-2023,Delivered,East,Y,N,CAR10
DLV0000498,ORD0000511,25-11-2023,30-11-2023,28-11-2023,Delivered,East,Y,Y,CAR05
DLV0000499,ORD0000512,23-01-2024,28-01-2024,28-01-2024,Delivered,East,Y,N,CAR10
DLV0000500,ORD0000513,02-02-2024,07-02-2024,06-02-2024,Delivered,East,Y,N,CAR09
DLV0000501,ORD0000514,29-04-2024,04-05-2024,04-05-2024,Delivered,East,Y,N,CAR03
DLV0000502,ORD0000515,27-05-2024,01-06-2024,02-06-2024,Delivered,East,Y,N,CAR01
DLV0000503,ORD0000516,19-06-2024,24-06-2024,23-06-2024,Delivered,East,Y,N,CAR13
DLV0000504,ORD0000517,18-07-2024,23-07-2024,01-08-2024,Delivered,East,Y,N,CAR10
DLV0000505,ORD0000518,17-07-2024,22-07-2024,21-07-2024,Delivered,East,Y,N,CAR07
DLV0000506,ORD0000519,27-07-2024,,30-07-2024,Delivered,East,Y,N,CAR06
DLV0000507,ORD0000520,03-09-2024,08-09-2024,16-09-2024,Delivered,East,Y,N,CAR10
DLV0000508,ORD0000521,09-09-2024,14-09-2024,06-10-2024,Delivered,East,Y,N,CAR13
DLV0000509,ORD0000522,28-09-2024,03-10-2024,04-10-2024,Delivered,East,Y,N,CAR01
DLV0000510,ORD0000523,16-10-2024,21-10-2024,02-11-2024,Delivered,East,Y,N,CAR15
DLV0000511,ORD0000524,03-11-2024,08-11-2024,09-11-2024,Delivered,East,Y,N,CAR02
DLV0000512,ORD0000525,11-11-2024,16-11-2024,14-11-2024,Delivered,East,Y,N,CAR09
DLV0000513,ORD0000526,06-12-2024,11-12-2024,15-12-2024,Delivered,East,Y,N,CAR01
DLV0000514,ORD0000527,02-01-2025,07-01-2025,,In Transit,East,Y,N,CAR09
DLV0000515,ORD0000528,26-03-2023,31-03-2023,30-03-2023,Delivered,East,Y,N,CAR07
DLV0000516,ORD0000529,04-05-2023,09-05-2023,08-05-2023,Delivered,East,Y,N,CAR06
DLV0000517,ORD0000530,03-06-2023,08-06-2023,08-06-2023,Delivered,East,Y,N,CAR06
DLV0000518,ORD0000532,15-11-2023,20-11-2023,04-12-2023,Delivered,East,Y,N,CAR09
DLV0000519,ORD0000533,21-11-2023,26-11-2023,26-11-2023,Delivered,East,Y,N,CAR09
DLV0000520,ORD0000534,20-01-2024,25-01-2024,08-02-2024,Delivered,East,Y,N,CAR04
DLV0000521,ORD0000535,09-02-2024,14-02-2024,13-02-2024,Delivered,East,N,N,CAR10
DLV0000522,ORD0000536,19-04-2024,24-04-2024,30-04-2024,Delivered,East,Y,N,CAR01
DLV0000523,ORD0000537,14-10-2024,19-10-2024,18-10-2024,Delivered,East,Y,N,CAR08
DLV0000524,ORD0000538,17-10-2024,22-10-2024,22-10-2024,Delivered,East,Y,N,CAR13
DLV0000525,ORD0000539,28-01-2023,02-02-2023,08-02-2023,Delivered,East,Y,N,CAR08
DLV0000526,ORD0000540,08-02-2023,13-02-2023,13-02-2023,Delivered,East,Y,N,CAR07
DLV0000527,ORD0000541,16-02-2023,21-02-2023,21-02-2023,Delivered,East,Y,N,CAR15
DLV0000528,ORD0000542,26-02-2023,03-03-2023,02-03-2023,Delivered,East,Y,N,CAR13
DLV0000529,ORD0000543,04-03-2023,09-03-2023,09-03-2023,Delivered,East,Y,N,CAR13
DLV0000530,ORD0000544,14-03-2023,19-03-2023,21-03-2023,Delivered,East,Y,N,CAR08
DLV0000531,ORD0000545,04-04-2023,09-04-2023,09-04-2023,Delivered,East,N,N,CAR12
DLV0000532,ORD0000546,28-04-2023,03-05-2023,02-05-2023,Delivered,East,Y,N,CAR15
